Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,ML_Similarity,dS_Distance,AA_Similarity,Ztest_Similarity,dN/dS_Similarity,predict,prob. introduced,prob. native,ML_Distance,dN_Distance,dN_Similarity,dS_Similarity,AA_Distance,Ztest_Distance,dN/dS_Distance
427,Diptera_Group_89,Aedes aurifer,native,66.0,50.0,1,2.0,12,0.01316586,0.19373564,0.00076278,0.2039572,0.006002714046,native,0.1140335962530439,0.8859664037469561,0.053462370158626205,0.011414358595720393,0.005399220610614716,0.04149821633930075,0.013266498291592061,1.3545022242675257e-08,0.03131511137875686
428,Diptera_Group_9,,,,,0,,1,,0.56556344,,,,introduced,0.5404060175116474,0.4595939824883527,0.2435658254451094,0.10558002200931162,0.014755502862061018,0.02300575183692591,0.024539628856028024,3.589507593189139e-13,0.09922300850083322
429,Diptera_Group_90,Aedes communis,native,66.0,50.0,3,3.0,8,0.00808303,0.18894029999999998,0.0,0.30389777,0.0,native,0.10955945390249061,0.8904405460975087,0.051107774691938807,0.0,0.0,0.02570494460655755,0.0,8.973768982972847e-09,0.0
430,Diptera_Group_90,Aedes intrudens,native,66.0,50.0,3,3.0,8,0.00808303,0.18894029999999998,0.0,0.30389777,0.0,native,0.10955945390249061,0.8904405460975087,0.051107774691938807,0.0,0.0,0.02570494460655755,0.0,8.973768982972847e-09,0.0
431,Diptera_Group_90,Aedes sticticus,,33.0,50.0,3,3.0,8,0.00808303,0.18894029999999998,0.0,0.30389777,0.0,native,0.10955945390249061,0.8904405460975087,0.051107774691938807,0.0,0.0,0.02570494460655755,0.0,8.973768982972847e-09,0.0
432,Diptera_Group_91,Aedes communis,native,66.0,50.0,3,3.0,20,0.01869157,0.18894029999999998,0.00769177,0.16148367,0.04820839648,native,0.1138402444524899,0.8861597555475101,0.051107774691938807,0.007503628545851308,0.05431298219339154,0.05197888701213323,0.012894112677595666,1.0538426138978372e-08,0.02110856432655387
433,Diptera_Group_91,Aedes intrudens,native,66.0,50.0,3,3.0,20,0.01869157,0.18894029999999998,0.00769177,0.16148367,0.04820839648,native,0.1138402444524899,0.8861597555475101,0.051107774691938807,0.007503628545851308,0.05431298219339154,0.05197888701213323,0.012894112677595666,1.0538426138978372e-08,0.02110856432655387
434,Diptera_Group_91,Aedes sticticus,,33.0,50.0,3,3.0,20,0.01869157,0.18894029999999998,0.00769177,0.16148367,0.04820839648,native,0.1138402444524899,0.8861597555475101,0.051107774691938807,0.007503628545851308,0.05431298219339154,0.05197888701213323,0.012894112677595666,1.0538426138978372e-08,0.02110856432655387
435,Diptera_Group_92,Aedes abserratus,native,33.0,50.0,3,2.0,21,0.00797118,0.23583671,0.0,0.34989884,0.0,native,0.10955945390249061,0.8904405460975087,0.057662960172180255,0.0,0.0,0.025333871043240627,0.0,2.9605767755790766e-10,0.0
436,Diptera_Group_92,Aedes implicatus,native,66.0,50.0,3,1.0,21,0.00797118,0.23583671,0.0,0.34989884,0.0,native,0.10955945390249061,0.8904405460975087,0.057662960172180255,0.0,0.0,0.025333871043240627,0.0,2.9605767755790766e-10,0.0
437,Diptera_Group_92,Aedes punctor,native,66.0,50.0,3,2.0,21,0.00797118,0.23583671,0.0,0.34989884,0.0,native,0.10955945390249061,0.8904405460975087,0.057662960172180255,0.0,0.0,0.025333871043240627,0.0,2.9605767755790766e-10,0.0
438,Diptera_Group_93,Aedes abserratus,native,33.0,50.0,2,2.0,4,0.00973906,0.23583671,0.00486319,0.13560746,0.06508879542,native,0.1007318129264377,0.8992681870735619,0.057662960172180255,0.003612845043529339,0.03427293517586614,0.02429355533333858,0.006203769932239567,7.148335634299739e-10,0.008142352451436448
439,Diptera_Group_93,Aedes punctor,native,66.0,50.0,2,2.0,4,0.00973906,0.23583671,0.00486319,0.13560746,0.06508879542,native,0.1007318129264377,0.8992681870735619,0.057662960172180255,0.003612845043529339,0.03427293517586614,0.02429355533333858,0.006203769932239567,7.148335634299739e-10,0.008142352451436448
440,Diptera_Group_94,Culex restuans,native,33.0,50.0,2,2.0,15,0.00184266,0.2336894,0.0,0.4313807,0.0,native,0.13992286600998874,0.8600771339900103,0.0605373351905244,0.0072115642402192605,0.0,0.00562840123093131,0.0,6.580763920846756e-10,0.016402212464569337
441,Diptera_Group_94,Culiseta melanura,native,66.0,50.0,2,3.0,15,0.00184266,0.2336894,0.0,0.4313807,0.0,native,0.13992286600998874,0.8600771339900103,0.0605373351905244,0.0072115642402192605,0.0,0.00562840123093131,0.0,6.580763920846756e-10,0.016402212464569337
442,Diptera_Group_95,Culex restuans,native,33.0,50.0,2,2.0,9,0.00556441,0.2336894,0.0,0.12637798,0.0,native,0.11744936671593462,0.8825506332840647,0.0605373351905244,0.0072115642402192605,0.0,0.017342168064069973,0.0,1.4189292836324589e-09,0.016402212464569337
443,Diptera_Group_95,Culex salinarius,native,33.0,50.0,2,4.0,9,0.00556441,0.2336894,0.0,0.12637798,0.0,native,0.11744936671593462,0.8825506332840647,0.0605373351905244,0.0072115642402192605,0.0,0.017342168064069973,0.0,1.4189292836324589e-09,0.016402212464569337
444,Diptera_Group_96,Psorophora ferox,native,33.0,50.0,1,1.0,20,0.00520088,0.37037549,0.0004587,0.14999693,0.009519897678000001,introduced,0.508255019209196,0.49174498079080403,0.1538686266796811,0.05495266750814715,0.003244977987538523,0.015726261292782016,0.02542300820438637,5.062126092959043e-10,0.07886031544064563
445,Diptera_Group_97,Culex salinarius,native,33.0,50.0,2,4.0,16,0.01147018,0.37037549,0.0,0.06576398,0.0,introduced,0.5238748722701596,0.4761251277298405,0.1538686266796811,0.05767157359603736,0.0,0.03570774127221707,0.037296390569116336,1.0016873753643196e-08,0.0827621058634006
446,Diptera_Group_97,Culex territans,native,33.0,50.0,2,1.0,16,0.01147018,0.37037549,0.0,0.06576398,0.0,introduced,0.5238748722701596,0.4761251277298405,0.1538686266796811,0.05767157359603736,0.0,0.03570774127221707,0.037296390569116336,1.0016873753643196e-08,0.0827621058634006
447,Diptera_Group_98,,,,,0,,1,,0.50295826,,,,introduced,0.6583384603014917,0.34166153969850926,0.20601975226685215,0.10423544014583312,0.014755502862061018,0.02300575183692591,0.08689209860691886,1.507899984660224e-09,0.11015277180514872
448,Diptera_Group_99,,,,,0,,1,,0.51675479,,,,introduced,0.626756547959492,0.3732434520405087,0.20261400769136373,0.07557970465690077,0.014755502862061018,0.02300575183692591,0.053320018893715154,1.409725418008897e-10,0.07773787230207407
449,Ephemeroptera_Group_1,Centroptilum triangulifer,native,100.0,100.0,1,1.0,1,,1.21920641,,,,introduced,0.5963154176751639,0.4036845823248364,0.3735134498883666,0.09467234831178092,0.014755502862061018,0.02300575183692591,0.11716323476045579,0.0,0.04127222501472084
450,Ephemeroptera_Group_10,,,,,0,,7,0.00218191,0.58512726,0.0,0.43937585,0.0,native,0.25110880487622067,0.7488911951237789,0.16982649028466895,0.003777102378134407,0.0,0.006470785271916409,0.0,0.0,0.003430997447969017
451,Ephemeroptera_Group_11,Leptophlebia nebulosa,native,100.0,100.0,1,1.0,2,0.00477662,0.58512726,0.0,0.08292508,0.0,native,0.2289424801233421,0.7710575198766575,0.16982649028466895,0.003777102378134407,0.0,0.014144294584595858,0.0,0.0,0.003430997447969017
452,Ephemeroptera_Group_12,Epeorus fragilis,native,100.0,100.0,1,1.0,1,,1.57308073,,,,native,0.37187126889005084,0.6281287311099497,0.3908984402338741,0.05343073173347128,0.014755502862061018,0.02300575183692591,0.025596361972832757,0.0,0.018053112188824737
453,Ephemeroptera_Group_13,Leucrocuta aphrodite,native,100.0,100.0,1,1.0,1,,1.49205085,,,,native,0.30614529536148194,0.6938547046385176,0.37559142340309354,0.03806866034314142,0.014755502862061018,0.02300575183692591,0.025596361972832757,0.0,0.013561131890299076
454,Ephemeroptera_Group_14,Stenonema femoratum,native,100.0,100.0,1,1.0,1,,0.97241296,,,,native,0.2349992539806525,0.7650007460193475,0.2596794386917416,0.015165835693909929,0.014755502862061018,0.02300575183692591,0.0,0.0,0.008289485540819376
455,Ephemeroptera_Group_15,Maccaffertium smithae,native,100.0,100.0,1,1.0,2,0.00799847,0.69949457,0.0,0.02490501,0.0,native,0.242729468690882,0.7572705313091179,0.20843540989208037,0.01264777927251282,0.0,0.02342744446768836,0.0,0.0,0.009610409655817258
456,Ephemeroptera_Group_16,Maccaffertium mediopunctatum,native,100.0,100.0,1,1.0,2,0.00637607,0.67839778,0.0,0.04501961,0.0,native,0.24797192750318808,0.7520280724968119,0.20114542164109073,0.02020194853670415,0.0,0.019020736844106993,0.0,0.0,0.015827809427196252
457,Ephemeroptera_Group_17,Maccaffertium vicarium,native,100.0,100.0,1,1.0,3,0.01833757,0.67839778,0.0,0.10596171,0.0,native,0.24294544883450037,0.7570545511654996,0.20114542164109073,0.01264777927251282,0.0,0.05617089363207192,0.0,0.0,0.009909273832524898
458,Ephemeroptera_Group_18,Stenacron interpunctatum,native,100.0,100.0,1,3.0,3,0.0,0.51521641,0.0,1.0,,native,0.3254379219361137,0.674562078063886,0.15507282467267486,0.0075783748610367616,0.0,0.0,0.0,0.0,0.007818048615949322
459,Ephemeroptera_Group_19,Stenacron interpunctatum,native,100.0,100.0,1,3.0,1,,0.51521641,,,,native,0.22178926543175964,0.7782107345682403,0.15507282467267486,0.0075783748610367616,0.014755502862061018,0.02300575183692591,0.0,0.0,0.007818048615949322
460,Ephemeroptera_Group_2,Procloeon viridoculare,native,100.0,100.0,1,1.0,1,,1.74179079,,,,introduced,0.5400349911343172,0.45996500886568287,0.3735134498883666,0.09467234831178092,0.014755502862061018,0.02300575183692591,0.11716323476045579,0.0,0.02888944045007085
461,Ephemeroptera_Group_20,Stenacron interpunctatum,native,100.0,100.0,1,3.0,1,,0.99970121,,,,native,0.2339155448989708,0.766084455101029,0.2623411156464162,0.007586467054703562,0.014755502862061018,0.02300575183692591,0.0,0.0,0.004033493194246217
462,Ephemeroptera_Group_21,Eurylophella minimella,native,100.0,100.0,1,1.0,1,,0.83938421,,,,native,0.23722392304355955,0.7627760769564409,0.22927810309385,0.015092331601436484,0.014755502862061018,0.02300575183692591,0.012767567903869414,0.0,0.009556690332327604
463,Ephemeroptera_Group_22,Eurylophella bicolor,native,100.0,100.0,1,2.0,1,,0.35618352,,,,native,0.17328525202902795,0.8267147479709719,0.1029825108426916,0.002412786919573723,0.014755502862061018,0.02300575183692591,0.0,0.0,0.003600452770082318
464,Ephemeroptera_Group_23,Eurylophella bicolor,native,100.0,100.0,1,2.0,3,0.01124485,0.35618352,0.00305111,0.01371273,0.03273054414,native,0.172034212254906,0.827965787745094,0.1029825108426916,0.002412786919573723,0.021875446909985503,0.030835409581014155,0.004080567427728317,0.0,0.003600452770082318
465,Ephemeroptera_Group_24,Eurylophella prudentalis,native,100.0,100.0,1,1.0,4,0.0037029000000000003,1.05319924,0.0,0.14680321,0.0,native,0.2505973551089841,0.7494026448910157,0.2770137406490521,0.02216182105547941,0.0,0.011235134637959478,0.0,0.0,0.011184250277192189
466,Ephemeroptera_Group_25,Eurylophella macdunnoughi,native,100.0,100.0,1,1.0,2,0.00305293,0.59470015,0.00457667,0.52795968,0.3335580123,native,0.26770951470264504,0.7322904852973543,0.1723560626397586,0.010846520848022359,0.03276878371905369,0.004532470200808569,0.0061208243935954925,0.0,0.00969403040286693
467,Ephemeroptera_Group_26,Eurylophella verisimilis,native,100.0,100.0,1,1.0,2,0.00457848,0.59470015,0.0,0.08302479,0.0,native,0.23557497121046303,0.7644250287895369,0.1723560626397586,0.010846520848022359,0.0,0.01365353138131721,0.0,0.0,0.00969403040286693
468,Ephemeroptera_Group_27,Eurylophella poconoensis,native,100.0,100.0,1,1.0,3,0.0,0.44868214,0.0,1.0,,native,0.3189548679878114,0.681045132012188,0.12576690556565479,0.0,0.0,0.0,0.0,0.0,0.0
469,Ephemeroptera_Group_28,Eurylophella temporalis,native,100.0,100.0,1,1.0,2,0.011183499999999999,0.44868214,0.0,0.00777903,0.0,native,0.22306875089543915,0.7769312491045605,0.12576690556565479,0.0,0.0,0.03431798265682251,0.0,0.0,0.0
470,Ephemeroptera_Group_29,Dentatella coxalis,native,100.0,100.0,1,1.0,1,,0.70927126,,,,native,0.2439684843062052,0.7560315156937955,0.20243151876236765,0.02208583251758195,0.014755502862061018,0.02300575183692591,0.024653762559154198,0.0,0.01655058626666746
471,Ephemeroptera_Group_3,Baetisca laurentina,native,100.0,100.0,1,1.0,4,0.00398338,1.46689802,0.00238664,0.29930182,0.07920305849999999,introduced,0.6125328957538728,0.38746710424612757,0.3923594427003096,0.13123454742603036,0.016915742706202875,0.009853604592397083,0.10720738955143531,0.0,0.04755106251981762
472,Ephemeroptera_Group_30,Eurylophella lutulenta,native,100.0,100.0,1,1.0,2,0.0,0.70927126,0.0,1.0,,native,0.3428302161078521,0.6571697838921479,0.20243151876236765,0.02208583251758195,0.0,0.0,0.0,0.0,0.01655058626666746
473,Ephemeroptera_Group_31,Siphlonurus alternatus,native,66.0,100.0,1,1.0,1,,0.73694171,,,,native,0.34435030463367244,0.6556496953663277,0.22478171753901044,0.041659713251094375,0.014755502862061018,0.02300575183692591,0.012767567903869414,0.0,0.030046584325544586
474,Ephemeroptera_Group_32,Siphlonurus rapidus,native,100.0,100.0,2,1.0,2,0.02258265,0.73694171,0.0,0.00014808,0.0,native,0.3517771595313867,0.6482228404686137,0.22478171753901044,0.041659713251094375,0.0,0.07016995061418287,0.012767567903869414,0.0,0.030046584325544586
475,Ephemeroptera_Group_32,Siphlonurus sp.JMW1,,,,2,1.0,2,0.02258265,0.73694171,0.0,0.00014808,0.0,native,0.3517771595313867,0.6482228404686137,0.22478171753901044,0.041659713251094375,0.0,0.07016995061418287,0.012767567903869414,0.0,0.030046584325544586
476,Ephemeroptera_Group_33,Ameletus lineatus,native,100.0,100.0,1,1.0,1,,1.20408011,,,,native,0.28268327220201606,0.7173167277979834,0.2966534699787826,0.030227786077018426,0.014755502862061018,0.02300575183692591,0.012767567903869414,0.0,0.013343290087143115
477,Ephemeroptera_Group_34,Ameletus browni,native,100.0,100.0,1,1.0,2,0.0015886,1.18675648,0.0,0.31778954,0.0,native,0.31800049732721597,0.6819995026727838,0.2966534699787826,0.030227786077018426,0.0,0.004734564470543962,0.012767567903869414,0.0,0.01353806822749547
478,Ephemeroptera_Group_4,Drunella walkeri,native,100.0,100.0,1,1.0,1,,1.35618932,,,,native,0.37123603469756333,0.6287639653024368,0.32858677894090993,0.05297501345855143,0.014755502862061018,0.02300575183692591,0.0,0.0,0.02076169114013118
479,Ephemeroptera_Group_5,Drunella cornutella,native,100.0,100.0,1,1.0,4,0.00152367,1.03602372,0.0,0.40479462,0.0,native,0.32732907434484937,0.6726709256551502,0.27366625015978735,0.02911227008163439,0.0,0.004547923856347037,0.0,0.0,0.014935451057001765
480,Ephemeroptera_Group_6,Drunella cornuta,native,100.0,100.0,1,1.0,2,0.00305449,1.03602372,0.0,0.15738549,0.0,native,0.28864976071878473,0.7113502392812148,0.27366625015978735,0.02911227008163439,0.0,0.009028391279788063,0.012269814428014012,0.0,0.014935451057001765
481,Ephemeroptera_Group_7,Ephemerella subvaria,native,100.0,100.0,1,1.0,1,,0.75662189,,,,native,0.22922896934895556,0.7707710306510444,0.20563449189925687,0.0,0.014755502862061018,0.02300575183692591,0.0,0.0,0.0
482,Ephemeroptera_Group_8,Ephemerella invaria,native,100.0,100.0,1,1.0,2,0.00478287,0.75662189,0.0,0.08291288,0.0,native,0.2364398441030515,0.7635601558969483,0.20563449189925687,0.0,0.0,0.014204362401049135,0.0,0.0,0.0
483,Ephemeroptera_Group_9,Leptophlebia intermedia,native,100.0,100.0,1,1.0,3,0.00853222,1.14298808,0.0,0.10999131,0.0,native,0.2931809058587185,0.7068190941412807,0.28817793863560703,0.03409645801506664,0.0,0.025965278121672406,0.012767567903869414,0.0,0.015855485149478172
484,Hemiptera_Group_1,Magicicada septendecim,native,66.0,50.0,1,1.0,3,0.0017305,0.68188325,0.00522879,0.54565509,,introduced,0.7360841050708433,0.26391589492915624,0.4636438787663247,0.34095978872020577,0.03746829034327846,0.0,0.3019243552201405,0.0007179321981899063,0.2657694827093986
485,Hemiptera_Group_10,Megamelus davisus,,66.0,,1,1.0,1,,0.89142039,,,,introduced,0.6651721435306157,0.33482785646938523,0.3448616148873334,0.13093978572250936,0.014755502862061018,0.02300575183692591,0.12501339740298884,5.9825126553152315e-06,0.07807302959131761
486,Hemiptera_Group_100,,,,,0,,1,,0.43258769,,,,introduced,0.6376732275202114,0.3623267724797893,0.14387491193250268,0.0609897279202007,0.014755502862061018,0.02300575183692591,0.09953892605240731,3.0832949838932354e-07,0.07493669056805358
487,Hemiptera_Group_101,,,,,0,,1,,0.77676011,,,,native,0.3042120629864617,0.695787937013538,0.22327930942025448,0.035851115341818014,0.014755502862061018,0.02300575183692591,0.02865785746350831,9.111826967326277e-09,0.02453170462971179
488,Hemiptera_Group_102,,,,,0,,1,,0.67888352,,,,native,0.24213622381037894,0.7578637761896216,0.19433006915495138,0.02382835155383313,0.014755502862061018,0.02300575183692591,0.02865785746350831,1.2916091425065193e-09,0.018655663637952864
489,Hemiptera_Group_103,Typhlocyba frustrator,native,0.0,,1,1.0,3,0.00818184,0.67888352,0.00305111,0.05415101,0.04432507306,native,0.24288664071948657,0.7571133592805139,0.19433006915495138,0.02382835155383313,0.021560793118730714,0.02244198589000079,0.02865785746350831,7.731247123791992e-07,0.018655663637952864
490,Hemiptera_Group_104,,,,,0,,1,,0.60205969,,,,introduced,0.6825334650355472,0.31746653496445276,0.3512183036377897,0.29248662586205226,0.014755502862061018,0.02300575183692591,0.3131994383883562,0.0001782942169044332,0.25821319535724074
491,Hemiptera_Group_105,Flexamia atlantica,native,33.0,,1,1.0,1,,0.58327843,,,,native,0.22839638358199185,0.7716036164180083,0.16254428236143714,0.0071556642181788595,0.014755502862061018,0.02300575183692591,0.012241675535187967,3.451449608835711e-10,0.0065205766858582185
492,Hemiptera_Group_106,Flexamia clayi,native,66.0,50.0,1,1.0,1,,0.58327843,,,,native,0.22839638358199185,0.7716036164180083,0.16254428236143714,0.0071556642181788595,0.014755502862061018,0.02300575183692591,0.012241675535187967,7.194354962417547e-10,0.0065205766858582185
493,Hemiptera_Group_107,Euscelis aemulans,,33.0,,1,1.0,1,,0.87727113,,,,introduced,0.664428619679281,0.3355713803207199,0.34454700347294154,0.18077715756299112,0.014755502862061018,0.02300575183692591,0.1677061696154149,5.752416014726184e-09,0.10952712456334172
494,Hemiptera_Group_108,Glossonotus univittatus,native,66.0,50.0,1,1.0,1,,0.83216499,,,,introduced,0.6635393115979842,0.3364606884020168,0.27873954254641825,0.13732591071663744,0.014755502862061018,0.02300575183692591,0.1897816927453842,2.6844608068722194e-07,0.0877111928492765
495,Hemiptera_Group_109,Cyrtolobus puritanus,native,66.0,50.0,1,1.0,1,,0.41115987,,,,native,0.20193242059654012,0.7980675794034598,0.1136792631603931,0.01477815573153068,0.014755502862061018,0.02300575183692591,0.02571942950695123,2.1168890934192362e-05,0.01910387593749364
496,Hemiptera_Group_11,Tumidagena terminalis,native,66.0,50.0,1,1.0,1,,0.71404347,,,,introduced,0.6707402460414158,0.3292597539585848,0.2768583666094374,0.1685429319773448,0.014755502862061018,0.02300575183692591,0.16368586542488917,0.00012900751649025922,0.1254578564526662
