Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,dN/dS_Distance,dN/dS_Similarity,predict,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance
859,Lepidoptera_Group_16,Monopis pavlovskii,introduced,33.0,50.0,1,1.0,1,0.09001611849999999,,introduced,0.17155445636515854,0.050379451310563414,0.13751263453629112,0.041723175312406005,0.1508467105242278,0.06532519391654026,0.13784219147195217,0.03820208068461324,1.3867157539499922e-10,0.5321156457992704,0.1698101608564529
860,Lepidoptera_Group_160,Anavitrinella pampinaria,native,66.0,50.0,1,1.0,2,0.0053131359660000006,,native,0.09668976386633711,0.0,0.00702892200947646,0.0,0.12685524829798972,0.0,0.0,0.0,3.236692744285934e-09,0.9999999999999999,0.010022921317571203
861,Lepidoptera_Group_161,Tetracis cachexiata,native,33.0,50.0,1,1.0,3,0.004662823195,0.0,native,0.09606291985040809,0.02474916934918952,0.007038220933777785,0.0,0.14871242514630634,0.03970666156131686,0.0,0.0,4.939407884644884e-12,0.43809470836664627,0.008796144179313282
862,Lepidoptera_Group_162,Epimecis hortaria,native,33.0,50.0,1,1.0,1,0.004463058886,,native,0.10712035743147662,0.050379451310563414,0.007035097630959019,0.041723175312406005,0.15654836789619936,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.008419300453879062
863,Lepidoptera_Group_163,Metarranthis pilosaria,native,33.0,50.0,1,1.0,5,0.02328668572,0.0,native,0.016578071985059048,0.0133304374184717,0.007978619018846044,0.0,0.011966870138788777,0.021103745419099512,0.0,0.0,7.240374290535357e-06,0.5904566842325822,0.04392897531931312
864,Lepidoptera_Group_164,,,,,0,,2,0.015884717649999998,,native,0.017491249948287636,0.0,0.007978619018846044,0.0,0.03067807391910929,0.0,0.0,0.0,3.482129160914251e-08,0.9999999999999999,0.029965593987546092
865,Lepidoptera_Group_165,Metarranthis hypochraria,native,33.0,50.0,1,1.0,3,0.014043348180000002,0.0,native,0.017491249948287636,0.012363251586381302,0.007053730971639152,0.0,0.03067807391910929,0.019591705426557426,0.012241675535187967,0.0,5.997852431354501e-08,0.5451594224886377,0.02649195780874484
866,Lepidoptera_Group_166,,,,,0,,8,0.01129303074,,native,0.02785224982306908,0.0,0.007053730971639152,0.0,0.04501428924995487,0.0,0.012241675535187967,0.0,4.479214603466789e-09,0.9999999999999999,0.02130364426362449
867,Lepidoptera_Group_167,Metarranthis duaria,native,33.0,50.0,1,1.0,6,0.0,0.0,native,0.03370101731452024,0.060739614551627887,0.0,0.0,0.06144020799967143,0.09795615968464519,0.0,0.0,1.3330265378125476e-10,0.11590039596216524,0.0
868,Lepidoptera_Group_168,Metarranthis amyrisaria,native,33.0,50.0,1,1.0,1,0.0274282673,,native,0.02067692750600019,0.050379451310563414,0.014084179140447512,0.041723175312406005,0.03199169020235413,0.06532519391654026,0.024539628856028024,0.03820208068461324,4.141739530602853e-08,0.5321156457992704,0.051741827573100564
869,Lepidoptera_Group_169,Metarranthis angularia,native,33.0,50.0,1,2.0,1,0.030620943480000003,,native,0.01356583313600812,0.050379451310563414,0.014074880216146187,0.041723175312406005,0.02568153775597154,0.06532519391654026,0.024539628856028024,0.03820208068461324,1.382113821138211e-07,0.5321156457992704,0.05776462509783905
870,Lepidoptera_Group_17,Synanthedon acerni,,33.0,,1,1.0,1,0.017251291819999997,,native,0.1000046127506408,0.050379451310563414,0.026054734082450536,0.041723175312406005,0.1488147248944765,0.06532519391654026,0.029886339468940454,0.03820208068461324,3.574167817149869e-14,0.5321156457992704,0.032543556506891703
871,Lepidoptera_Group_170,Metarranthis angularia,native,33.0,50.0,1,2.0,2,0.0,,native,0.01356583313600812,0.0,0.0,0.0,0.02568153775597154,0.0,0.0,0.0,1.564657156005522e-07,0.9999999999999999,0.0
872,Lepidoptera_Group_171,,,,,0,,1,0.0,,native,0.025521281512630216,0.050379451310563414,0.0,0.041723175312406005,0.04193789282210036,0.06532519391654026,0.0,0.03820208068461324,8.160760852891549e-09,0.5321156457992704,0.0
873,Lepidoptera_Group_172,Heterophleps triguttaria,native,33.0,50.0,1,1.0,3,0.04331671899,0.0,native,0.09966378073741446,0.07435997818882618,0.053133627552836224,0.0,0.11556902047001155,0.1209011543945153,0.0617763981398694,0.0,1.74873446847676e-11,0.05078299345514524,0.08171446560946381
874,Lepidoptera_Group_173,,,,,0,,1,0.02442036205,,native,0.11754422593170365,0.050379451310563414,0.03563514605031589,0.041723175312406005,0.14282983606554783,0.06532519391654026,0.024539628856028024,0.03820208068461324,1.6260162601626017e-14,0.5321156457992704,0.046067589638219275
875,Lepidoptera_Group_174,Metanema inatomaria,native,33.0,50.0,1,1.0,2,0.004596026902,,native,0.09321782390456874,0.0,0.007042089570223756,0.0,0.15138204759380772,0.0,0.0,0.0,0.0,0.9999999999999999,0.00867013686586814
876,Lepidoptera_Group_175,Eutrapela clemataria,native,33.0,50.0,1,1.0,3,0.0047216440379999995,0.0,native,0.09659366340416954,0.03713523056881057,0.007028141183771769,0.0,0.14625846657386093,0.059517378275420335,0.0,0.0,4.264457738917011e-12,0.18588278865648733,0.008907106271191774
877,Lepidoptera_Group_176,Elachista griseicornis,,33.0,,1,1.0,2,0.02249000618,,native,0.10230063218650763,0.0,0.029996768144662248,0.0,0.12812674507037938,0.0,0.02121565527095895,0.0,1.9481515569872676e-09,0.9999999999999999,0.04242608580249348
878,Lepidoptera_Group_177,Bactra verutana,,33.0,,1,1.0,1,0.01718981948,,native,0.09950343444235914,0.050379451310563414,0.02481155308434947,0.041723175312406005,0.1409719729761784,0.06532519391654026,0.0,0.03820208068461324,8.130081300813007e-12,0.5321156457992704,0.0324275925204683
879,Lepidoptera_Group_178,,,,,0,,1,0.05141915741999999,,introduced,0.12090219750617777,0.050379451310563414,0.07117549276166676,0.041723175312406005,0.13403803082360377,0.06532519391654026,0.03689436817446285,0.03820208068461324,3.129314312011044e-12,0.5321156457992704,0.09699924344764403
880,Lepidoptera_Group_179,Ennomos magnaria,native,33.0,50.0,1,1.0,1,0.013593408559999999,,native,0.0909089087990159,0.050379451310563414,0.01758781506155252,0.041723175312406005,0.1234467042125405,0.06532519391654026,0.012241675535187967,0.03820208068461324,4.862709004448535e-13,0.5321156457992704,0.02564317294086707
881,Lepidoptera_Group_18,Monopis marginistrigella,native,33.0,50.0,1,1.0,1,0.08497389994999999,,introduced,0.17155445636515854,0.050379451310563414,0.13751263453629112,0.041723175312406005,0.1614703276510691,0.06532519391654026,0.13784219147195217,0.03820208068461324,1.4557447461267064e-11,0.5321156457992704,0.1602983094534301
882,Lepidoptera_Group_180,Plagodis alcoolaria,native,33.0,50.0,1,1.0,2,0.004866092786,0.0,native,0.09016221196399421,0.07434864510061272,0.007025834198735181,0.0,0.14102451629645513,0.12019811163402432,0.0,0.0,0.0,0.04488172322794634,0.009179600414931079
883,Lepidoptera_Group_181,Lambdina pellucidaria,native,33.0,50.0,1,1.0,1,0.01637130147,,native,0.00863857839568246,0.050379451310563414,0.007037440108073094,0.041723175312406005,0.02219091761006474,0.06532519391654026,0.0,0.03820208068461324,6.749501457278724e-08,0.5321156457992704,0.030883506002874185
884,Lepidoptera_Group_182,Lambdina fiscellaria,native,33.0,50.0,1,1.0,1,0.01637130147,,native,0.00863857839568246,0.050379451310563414,0.007037440108073094,0.041723175312406005,0.02219091761006474,0.06532519391654026,0.0,0.03820208068461324,1.5799969320447922e-07,0.5321156457992704,0.030883506002874185
885,Lepidoptera_Group_183,Xanthotype urticaria,native,33.0,50.0,1,1.0,1,0.01237717074,,native,0.08872478299637448,0.050379451310563414,0.01758781506155252,0.041723175312406005,0.13834699072129972,0.06532519391654026,0.012241675535187967,0.03820208068461324,1.5493173799662526e-11,0.5321156457992704,0.023348811183268054
886,Lepidoptera_Group_184,Probole sp.,,,,1,1.0,6,0.004442156816,0.0,native,0.09716202081833271,0.06713434544027543,0.007035878456663711,0.0,0.15743822263417576,0.1091190796933967,0.0,0.0,3.773584905660377e-14,0.2823905323720355,0.00837986991712544
887,Lepidoptera_Group_185,Caripeta piniata,native,33.0,50.0,1,1.0,2,0.020426451619999998,,native,0.07902207039315032,0.0,0.0247128141247835,0.0,0.11360162003135718,0.0,0.012241675535187967,0.0,6.718821905200184e-10,0.9999999999999999,0.0385333104017227
888,Lepidoptera_Group_186,Nemoria mimosaria,native,33.0,50.0,1,1.0,2,0.011654170279999999,0.0,native,0.07900956821130496,0.03711500315820174,0.014099724670386365,0.0,0.11360162003135718,0.05942795127202095,0.012241675535187967,0.0,3.1599938640895845e-11,0.1571481275502029,0.021984912956397835
889,Lepidoptera_Group_187,Melanolophia canadaria,native,33.0,50.0,1,1.0,1,0.005941317414000001,,native,0.07372919390563885,0.050379451310563414,0.007025834198735181,0.041723175312406005,0.1104015022198492,0.06532519391654026,0.0,0.03820208068461324,2.5157232704402513e-11,0.5321156457992704,0.011207949004939433
890,Lepidoptera_Group_188,Antepione thisoaria,native,66.0,50.0,1,1.0,1,0.017877076090000003,,native,0.07372919390563885,0.050379451310563414,0.02114032357335571,0.041723175312406005,0.1104015022198492,0.06532519391654026,0.024539628856028024,0.03820208068461324,9.219205399601165e-12,0.5321156457992704,0.033724062057685245
891,Lepidoptera_Group_189,Machimia tentoriferella,,33.0,,1,1.0,9,0.02500797365,0.05212968499,native,0.09014173271047068,0.08156739192214772,0.030675554126581423,0.15597370959335713,0.11556902047001155,0.11334452793843419,0.02729769506892919,0.15598973300823574,3.942322442092345e-11,0.32643853406788353,0.04717608467199612
892,Lepidoptera_Group_19,Acrolophus mora,native,33.0,,1,1.0,5,0.04015855553,0.0,introduced,0.17439277358865257,0.0074207340139976555,0.07891603092473691,0.0,0.20211620052612453,0.011219872770656721,0.06212096583700354,0.0,0.0,0.7271244594942916,0.07575677431939144
893,Lepidoptera_Group_190,,,,,0,,6,0.03718954557,0.03641226334,native,0.10017454584035863,0.0570555001413767,0.05147856099551047,0.07803755839757755,0.13403803082360377,0.08118770317060268,0.02899407978558378,0.07780107269970579,1.3161527841693512e-11,0.22601013020138996,0.0701559100820381
894,Lepidoptera_Group_191,Scopula limboundata,native,33.0,50.0,1,1.0,2,0.01577808689,0.0,native,0.09889969889416143,0.0371062522926192,0.02124580602764401,0.0,0.12962177972869302,0.058647676099503214,0.012241675535187967,0.0,1.5493173799662523e-12,0.1571839075515804,0.02976444127390353
897,Lepidoptera_Group_193,,,,,0,,2,0.02817708485,0.3042449298,native,0.10901929397871847,0.11175328756391541,0.04263265757121727,0.7065534993738695,0.14913344971368195,0.08797432828572543,0.04315802687194721,0.7034368311245089,2.469703942322442e-13,0.24915151109233316,0.05315442823547677
898,Lepidoptera_Group_194,,,,,0,,1,0.004393413939000001,,native,0.09806716805245035,0.050379451310563414,0.00708659663539116,0.041723175312406005,0.16085058517814413,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.00828791932070002
899,Lepidoptera_Group_195,Cameraria hamameliella,native,33.0,50.0,1,1.0,1,0.016220039019999997,,native,0.08459652320225197,0.050379451310563414,0.02132378212188069,0.041723175312406005,0.1258853099196327,0.06532519391654026,0.03689436817446285,0.03820208068461324,0.0,0.5321156457992704,0.030598158207456396
900,Lepidoptera_Group_196,Cameraria bethunella,native,33.0,50.0,1,1.0,1,0.005971741995,,native,0.07012969234026374,0.050379451310563414,0.00708897460458272,0.041723175312406005,0.11093456402057295,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.011265343203663965
903,Lepidoptera_Group_198,Cameraria corylisella,native,33.0,50.0,1,1.0,1,0.02190156586,,native,0.08838851186493721,0.050379451310563414,0.028422339587384625,0.041723175312406005,0.12390167895250148,0.06532519391654026,0.024539628856028024,0.03820208068461324,0.0,0.5321156457992704,0.04131602743673954
904,Lepidoptera_Group_199,Cameraria lentella,native,33.0,50.0,1,1.0,1,0.027450390289999998,,native,0.08838851186493721,0.050379451310563414,0.0356232207122806,0.041723175312406005,0.12390167895250148,0.06532519391654026,0.02661513968191871,0.03820208068461324,1.7794140205553e-11,0.5321156457992704,0.05178356130427145
905,Lepidoptera_Group_2,Antispila nysaefoliella,native,33.0,,1,1.0,1,0.025717653650000002,,introduced,0.21306554554111112,0.050379451310563414,0.07177800626906858,0.041723175312406005,0.29890747704050946,0.06532519391654026,0.03689436817446285,0.03820208068461324,0.0,0.5321156457992704,0.04851485462747479
906,Lepidoptera_Group_20,Eoparargyractis plevie,,33.0,,1,1.0,1,0.04706623518,,introduced,0.15811750838276656,0.050379451310563414,0.08531770144880382,0.041723175312406005,0.18425599305296778,0.06532519391654026,0.05349778608166373,0.03820208068461324,0.0,0.5321156457992704,0.08878770935700192
907,Lepidoptera_Group_200,,,,,0,,1,0.04299048562,,native,0.08785181233613354,0.050379451310563414,0.049973554941795416,0.041723175312406005,0.10804524710291202,0.06532519391654026,0.0617763981398694,0.03820208068461324,2.1475686454977754e-12,0.5321156457992704,0.08109904537184888
908,Lepidoptera_Group_201,Cameraria quercivorella,native,33.0,50.0,1,1.0,1,0.02543445242,,native,0.05423584205262144,0.050379451310563414,0.02309693082100226,0.041723175312406005,0.0782379273101016,0.06532519391654026,0.03689436817446285,0.03820208068461324,3.098634759932505e-11,0.5321156457992704,0.04798061201379171
909,Lepidoptera_Group_202,Macrosaccus morrisella,,33.0,,1,1.0,1,0.03811395805,,introduced,0.1421199382774973,0.050379451310563414,0.06423139681738177,0.041723175312406005,0.1693170228141125,0.06532519391654026,0.0617763981398694,0.03820208068461324,3.7429053535818374e-11,0.5321156457992704,0.07189976034510528
910,Lepidoptera_Group_203,Phyllonorycter apparella,,33.0,,1,1.0,1,0.030048561669999998,,introduced,0.12622081167562843,0.050379451310563414,0.04978995442496048,0.041723175312406005,0.16600469306853985,0.06532519391654026,0.049306455198429085,0.03820208068461324,3.4821291609142505e-14,0.5321156457992704,0.05668486017521123
911,Lepidoptera_Group_204,Phyllonorycter propinquinella,native,33.0,50.0,1,1.0,2,0.003828197039,0.07597756171,native,0.04931076938123018,0.09316314955989602,0.0035397668559857265,0.2363035424129726,0.0801787150062662,0.11782003230986018,0.0030604255707962374,0.23447571381142943,1.0139591961957355e-11,0.06713479408468957,0.0072216705831721325
912,Lepidoptera_Group_205,Phyllonorycter blancardella,,33.0,,1,1.0,1,0.00429626396,,native,0.04309632648516039,0.050379451310563414,0.0035397668559857265,0.041723175312406005,0.06837248217635697,0.06532519391654026,0.0,0.03820208068461324,3.2980518484430126e-11,0.5321156457992704,0.008104651547815644
913,Lepidoptera_Group_206,Phyllonorycter n sp. malus,,,,1,1.0,4,0.006535159653,0.2286373252,native,0.04309632648516039,0.022197072648968783,0.005384432091241529,0.12004843962616117,0.06837248217635697,0.019890405911937897,0.009292120411885986,0.11916228038189619,7.976683540420309e-11,0.4954186005736161,0.012328197776029757
914,Lepidoptera_Group_207,Phyllonorycter clemensella,native,33.0,50.0,1,1.0,2,0.0,0.0,native,0.1046694826445123,0.03716291773368649,0.0,0.0,0.1613511484860463,0.05942795127202095,0.0,0.0,0.0,0.1571481275502029,0.0
915,Lepidoptera_Group_208,Phyllonorycter emberizaepenella,,33.0,,1,1.0,1,0.01806624629,,native,0.10197809735787046,0.050379451310563414,0.028309013383971918,0.041723175312406005,0.15545386790693305,0.06532519391654026,0.012241675535187967,0.03820208068461324,4.632612363859488e-11,0.5321156457992704,0.03408092061398088
916,Lepidoptera_Group_209,Phyllonorycter trinotella,native,33.0,50.0,1,1.0,1,0.0,,native,0.07732613780004989,0.050379451310563414,0.0,0.041723175312406005,0.12872472066592885,0.06532519391654026,0.0,0.03820208068461324,7.685227795674182e-13,0.5321156457992704,0.0
917,Lepidoptera_Group_21,Aethes argentilimitana,native,33.0,,1,1.0,1,0.05870165467,,native,0.05011219679772083,0.050379451310563414,0.04495270369232015,0.041723175312406005,0.06155928733571337,0.06532519391654026,0.05910649332502398,0.03820208068461324,3.6815462494247583e-10,0.5321156457992704,0.11073725004097627
918,Lepidoptera_Group_210,Phyllonorycter lucidicostella,native,33.0,50.0,1,1.0,1,0.0,,native,0.07732613780004989,0.050379451310563414,0.0,0.041723175312406005,0.12872472066592885,0.06532519391654026,0.0,0.03820208068461324,0.0,0.5321156457992704,0.0
919,Lepidoptera_Group_211,Phyllonorycter diversella,native,33.0,50.0,1,1.0,1,0.02909712541,,native,0.09616647869573662,0.050379451310563414,0.03911670589922463,0.041723175312406005,0.12936520260963438,0.06532519391654026,0.012241675535187967,0.03820208068461324,1.8254333486731095e-13,0.5321156457992704,0.05489003112628638
920,Lepidoptera_Group_212,Phyllonorycter maestingella,,33.0,,1,1.0,3,0.024463087480000003,,native,0.08731522012219547,0.012427520238528514,0.028476997386713013,0.0,0.10823831219241833,0.0,0.012279363462936921,0.0,1.9174720049087283e-11,0.9999999999999999,0.04614818867161307
921,Lepidoptera_Group_213,Phyllonorycter intermixta,native,33.0,50.0,1,2.0,1,0.1477654924,,native,0.0015502168913920367,0.050379451310563414,0.03553999179057601,0.041723175312406005,0.0,0.06532519391654026,0.0617763981398694,0.03820208068461324,1.5493173799662523e-05,0.5321156457992704,0.27875098872961257
922,Lepidoptera_Group_214,Phyllonorycter intermixta,native,33.0,50.0,1,2.0,1,0.1181726986,,native,0.0015502168913920367,0.050379451310563414,0.02842244606361708,0.041723175312406005,0.0,0.06532519391654026,0.012241675535187967,0.03820208068461324,2.8531983433041878e-05,0.5321156457992704,0.2229259080761978
923,Lepidoptera_Group_215,Phyllonorycter aeriferella,native,33.0,50.0,1,1.0,1,0.02974331813,,native,0.07615155870996872,0.050379451310563414,0.034213688347002794,0.041723175312406005,0.1066231167174364,0.06532519391654026,0.012241675535187967,0.03820208068461324,5.982512655315232e-11,0.5321156457992704,0.05610903602847475
924,Lepidoptera_Group_216,Phyllonorycter usaqilicofolia,,33.0,,1,1.0,1,0.01181056945,,native,0.06411535589696349,0.050379451310563414,0.012932319257717841,0.041723175312406005,0.10013983586094002,0.06532519391654026,0.00817988520134167,0.03820208068461324,1.0154931737996624e-10,0.5321156457992704,0.022279950874695944
