Number,Order_Group,Species Name,Final Status,Status Confidence,Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
1285,Lepidoptera_Group_522,Himella fidelis,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.04243236941153589,,0.0,,0.07384226594250001,,0.0,,1.7794140205552998e-10,,0.0,
1286,Lepidoptera_Group_523,Crocigrapha normani,native,33.0,5.0,native,0.029839403787882673,0.9701605962121169,0.04243236941153589,0.010302686708825483,0.0,0.0,0.07095505791206047,0.005933623935943621,0.0,0.0,6.918238993710691e-10,0.4507401888534972,0.0,0.0
1287,Lepidoptera_Group_524,Euplexia benesimilis,native,33.0,2.0,native,0.0610083311014773,0.9389916688985231,0.012869323886477255,0.07192133680923267,0.0,0.0,0.03016454532231365,0.04141048952705207,0.0,0.0,7.807946003988341e-08,0.004340341667103153,0.0,0.0
1288,Lepidoptera_Group_525,Homorthodes lindseyi,,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.046186994615172554,,0.0,,0.07041998289355539,,0.0,,3.1293143120110444e-10,,0.0,
1289,Lepidoptera_Group_526,Spiramater lutra,native,33.0,2.0,native,0.03872761799699284,0.9612723820030071,0.04917410389985619,0.02576215781793358,0.01411218238958394,0.0,0.07099737292133654,0.014736305619567375,0.0,0.0,2.362325510047553e-10,0.08280488468798806,0.031456153740188494,0.0
1290,Lepidoptera_Group_527,Phlogophora periculosa,native,33.0,3.0,native,0.09060872522748457,0.9093912747725152,0.04615970086768182,0.00571847285502028,0.014107532927433278,0.0,0.06677130019456792,0.003253072539612965,0.0,0.0,1.0921920539960117e-09,0.5451617324887266,0.03284526056313844,0.0
1291,Lepidoptera_Group_528,Pseudorthodes vecors,native,33.0,4.0,native,0.10242697086043083,0.8975730291395688,0.034534317246101655,0.012910473827507696,0.014166449776059986,0.0,0.050361786674044805,0.00735203016482797,0.012269948167998928,0.0,7.347752722810247e-09,0.5414057123441198,0.039872689621281696,0.0
1292,Lepidoptera_Group_529,Orthodes majuscula,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.032896209479762385,,0.007042089570223756,,0.050361786674044805,,0.0,,2.377665286086823e-09,,0.01982056591244619,
1293,Lepidoptera_Group_53,Olethreutes baccatana,,33.0,4.0,native,0.08554806011971672,0.9144519398802832,0.06734141961577308,0.03295774191818897,0.02659219061182058,0.03747537931758219,0.08965272238684738,0.013013293642577736,0.0214793370252167,0.0665657490322277,2.2089277496548548e-10,0.2047349593822959,0.04989046111143522,0.20476872000673446
1294,Lepidoptera_Group_530,Orthodes cynica,native,33.0,8.0,native,0.07297346154280139,0.9270265384571983,0.032896209479762385,0.002155583123521296,0.0,0.0,0.055889175921704025,0.001228517299405889,0.0,0.0,8.390857493480594e-10,0.8294328634331651,0.0,0.0
1295,Lepidoptera_Group_531,Cabera erythemaria,native,33.0,1.0,native,0.17536101135618481,0.8246389886438152,0.10784521569134356,,0.028412863202695864,,0.13593928624333473,,0.012297953320840058,,0.0,,0.038273008911804005,
1296,Lepidoptera_Group_532,Zimmermannia grandisella,native,33.0,1.0,introduced,0.5307129908078423,0.4692870091921576,0.09923131971475496,,0.03794656759658968,,0.1449522917092335,,0.05270711529084823,,0.0,,0.048454341406771455,
1297,Lepidoptera_Group_533,Catocala badia,,33.0,2.0,native,0.1097598889856937,0.890240111014306,0.020083977101797865,0.008751059676860266,0.01434646559306883,0.0,0.03372390604064706,0.004977630625478026,0.01241315694384555,0.0,1.2563276576161987e-08,0.317710883731869,0.05123076485721374,0.0
1298,Lepidoptera_Group_534,Ectoedemia virgulae,native,33.0,1.0,native,0.3171892693839388,0.6828107306160617,0.0022765060161339737,,0.016597373147229044,,0.009307555033564598,,0.028867588507851493,,1.3529682466635987e-06,,0.09786365699464615,
1299,Lepidoptera_Group_535,Stigmella tiliella,native,33.0,1.0,native,0.1592415873461575,0.8407584126538421,0.1180022636640039,,0.02379321439712202,,0.15710518899437564,,0.012297953320840058,,0.0,,0.028389120585862758,
1300,Lepidoptera_Group_536,Stigmella AmelanchierYellowlarva,,33.0,1.0,native,0.04661721351538906,0.9533827864846108,0.09656887367021008,,0.014282544361516596,,0.14411717236957258,,0.012297953320840058,,0.0,,0.01832591268881193,
1301,Lepidoptera_Group_537,Stigmella apicialbella,native,33.0,1.0,introduced,0.5649456430044918,0.43505435699550826,0.11982151892351886,,0.035730832691218066,,0.15928045000941282,,0.024652719387271867,,0.0,,0.042137931755246605,
1302,Lepidoptera_Group_538,Stigmella ostryaefoliella,native,33.0,1.0,native,0.2020620030136813,0.7979379969863191,0.053058919921307436,,0.014225331132609213,,0.0808670857440143,,0.024652719387271867,,0.0,,0.0288386798311974,
1303,Lepidoptera_Group_539,Stigmella microtheriella,,33.0,2.0,native,0.0717194746146968,0.9282805253853029,0.03495579638084551,0.0,0.0,0.0,0.06020532766556513,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,
1304,Lepidoptera_Group_54,Ancylis uncella,,33.0,1.0,native,0.41578160495583927,0.5842183950441605,0.09622489375425872,,0.0428197718037233,,0.1203852738127382,,0.024539628856028024,,0.0,,0.06371800328417014,
1305,Lepidoptera_Group_540,Stigmella flavipedella,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.05113955777797489,,0.0,,0.08157970660503769,,0.0,,0.0,,0.0,
1306,Lepidoptera_Group_541,Stigmella rhoifoliella,native,33.0,1.0,native,0.2597158636445658,0.7402841363554349,0.06600463410629906,,0.017807865941965532,,0.09831011622510069,,0.030858736151258,,0.0,,0.03112336316185473,
1307,Lepidoptera_Group_542,Stigmella villosella,native,33.0,1.0,native,0.04192077185684875,0.9580792281431513,0.09297727763326938,,0.007112647820265864,,0.13819078332344728,,0.012297953320840058,,0.0,,0.009451304211277071,
1308,Lepidoptera_Group_543,Pyreferra citrombra,native,33.0,1.0,native,0.07143463126242888,0.9285653687375711,0.1145987727006936,,0.0,,0.18175895411572615,,0.0,,0.0,,0.0,
1309,Lepidoptera_Group_544,Ectoedemia rubifoliella,native,33.0,1.0,introduced,0.5453321309232662,0.45466786907673407,0.10758812504492693,,0.05365124401089161,,0.13124833490979237,,0.04953474935267842,,0.0,,0.07439622841263324,
1310,Lepidoptera_Group_545,Heterocampa biundata,native,33.0,1.0,native,0.04192077185684875,0.9580792281431513,0.09682988130922207,,0.014253866762907932,,0.1401059399287676,,0.0,,0.0,,0.018725032774373367,
1311,Lepidoptera_Group_546,Coleophora lineapulvella,,33.0,3.0,native,0.1644832673607131,0.8355167326392862,0.043861445705447775,0.005814553762576114,0.021791993608075603,0.0,0.06083800215105665,0.0033184253724625155,0.0125480203446335,0.0,1.1934345758551924e-09,0.5451405924879128,0.054117702929900674,0.0
1312,Lepidoptera_Group_547,Homochlodes disconventa,native,33.0,2.0,native,0.11664940773506612,0.8833505922649334,0.0856212549682982,0.04488006873235309,0.029045757928425682,0.11513138721488644,0.1184935978156321,0.008186505264258027,0.008032450241971743,0.07477755748711114,9.771437337014879e-09,0.7197098492088292,0.04377897596284443,1.0
1313,Lepidoptera_Group_548,,,,1.0,native,0.011395079366971364,0.9886049206330285,0.07432404020580058,,0.0164188834895521,,0.10119566875827374,,0.014115078495875608,,0.0,,0.02805581121719326,
1314,Lepidoptera_Group_549,,,,1.0,native,0.4641627780458791,0.535837221954121,0.0047607378404968745,,0.03976035472443269,,0.002725339497462318,,0.06876471357161537,,0.0001142813314925602,,0.28435911565437777,
1315,Lepidoptera_Group_55,Retinia comstockiana,,33.0,1.0,introduced,0.5203729207430814,0.47962707925691855,0.09921625986194552,,0.06789119787942505,,0.11553781975394162,,0.07430475870672044,,0.0,,0.10443287111488822,
1316,Lepidoptera_Group_550,Coleophora cretaticostella,,33.0,1.0,native,0.3403947466430051,0.659605253356995,0.06945330462803764,,0.021715188752395965,,0.09989230158373394,,0.03776250116454092,,0.0,,0.03748348406367025,
1317,Lepidoptera_Group_551,Darapsa myron,native,33.0,1.0,native,0.24270351381962732,0.7572964861803728,0.09354606430689505,,0.03622928342743103,,0.1307166374384742,,0.012469942941440318,,0.0,,0.05040592642385823,
1318,Lepidoptera_Group_552,Speyeria atlantis,native,33.0,2.0,native,0.02703994002509703,0.9729600599749028,0.03265079826788799,0.008735333727211969,0.0,0.0,0.0579369553281408,0.004911846666115137,0.0,0.0,1.9634913330265376e-10,0.3177321637326883,0.0,0.0
1319,Lepidoptera_Group_553,Speyeria cybele,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.01921281290846162,,0.0072138357331783635,,0.03517414660332579,,0.012469942941440318,,5.23086362939101e-09,,0.025170764000493784,
1320,Lepidoptera_Group_554,Renia fraternalis,native,33.0,1.0,native,0.46756433712926576,0.5324356628707344,0.06479363950514899,,0.07323449465286033,,0.06806849461045586,,0.08895640202207368,,6.642123025003835e-10,,0.16820727200760346,
1321,Lepidoptera_Group_555,,,,1.0,native,0.133301524424388,0.8666984755756112,0.008109408793283507,,0.0164188834895521,,0.010351853524064307,,0.014115078495875608,,3.129314312011045e-05,,0.09418794218001592,
1322,Lepidoptera_Group_556,Eupithecia palpata,native,33.0,1.0,introduced,0.5910245218554336,0.40897547814456636,0.13783680524646638,,0.04428921479579743,,0.19855532573491422,,0.02523414059768988,,0.0,,0.04318387192904647,
1323,Lepidoptera_Group_557,Eupithecia miserulata,native,33.0,1.0,introduced,0.5890898874217103,0.4109101125782896,0.13783680524646638,,0.04415150553515187,,0.17191069204531775,,0.025353730892200572,,0.0,,0.0487819860173473,
1324,Lepidoptera_Group_558,Coleophora sparsipulvella,,33.0,1.0,native,0.31398581274729825,0.6860141872527018,0.053107515669624815,,0.022029684050999143,,0.07567778813785378,,0.025353730892200572,,0.0,,0.04689156628840667,
1325,Lepidoptera_Group_559,Coleophora puberuloides,,33.0,1.0,native,0.3978649672159423,0.6021350327840578,0.00743699173108555,,0.029027160079823033,,0.00932957148339239,,0.038121298796069986,,5.430280717901518e-06,,0.17105339404642003,
1326,Lepidoptera_Group_56,Epiblema strenuana,,33.0,1.0,native,0.01823609462740792,0.9817639053725921,0.07608500560747,,0.007456708019414855,,0.1209368913252854,,0.0,,0.0,,0.011054917248122537,
1327,Lepidoptera_Group_560,,,,1.0,native,0.4222978350041601,0.5777021649958397,0.14104369537595088,,0.030025339267038455,,0.20003703322427863,,0.02571942950695123,,0.0,,0.029085916316280887,
1328,Lepidoptera_Group_561,Lithophane lepida,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.03828016051656797,,0.0,,0.06665320251017143,,0.0,,2.346985734008283e-10,,0.0,
1329,Lepidoptera_Group_562,Euplexia benesimilis,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.012869323886477255,,0.0,,0.03016454532231365,,0.0,,1.1244055836784782e-08,,0.0,
1330,Lepidoptera_Group_563,Zale minerea,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.009043370068821562,,0.0,,0.026065184689084447,,0.0,,5.016106764841233e-07,,0.0,
1331,Lepidoptera_Group_564,Operophtera bruceata,native,33.0,39.0,native,0.04677303719964477,0.9532269628003555,0.08583735133604592,0.017179107020860174,0.017369183864238944,0.02160558254728618,0.1360570511644616,0.006486959949382359,0.0029759821443211187,0.037034937400405914,0.0,0.4934257704968921,0.02338005420455969,0.23682610472699162
1332,Lepidoptera_Group_565,,,,1.0,introduced,0.6345939448747724,0.36540605512522784,0.1644365117295774,,0.15049563648065892,,0.14305668078646386,,0.10594651572165682,,4.4638748274275187e-10,,0.19429658611233505,
1333,Lepidoptera_Group_566,,,,1.0,introduced,0.5016326994192332,0.4983673005807669,0.09923131971475496,,0.031239771682375884,,0.1449522917092335,,0.03943264609615526,,2.4543641662831717e-10,,0.039890368428667375,
1334,Lepidoptera_Group_567,Coleophora alnifoliae,,33.0,1.0,native,0.4461222396523862,0.5538777603476139,0.08515631331297607,,0.0495607110964786,,0.10689616145880154,,0.05270711529084823,,2.2702868538119344e-10,,0.08111323337543637,
1335,Lepidoptera_Group_568,Peridroma saucia,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.0597202755752743,,0.015060317747544143,,0.08734253834459232,,0.0,,0.0,,0.028820145258392656,
1336,Lepidoptera_Group_569,,,,1.0,native,0.4248723723183039,0.575127627681696,0.08177870311809243,,0.05741212650961493,,0.09739481341607828,,0.027575499765593932,,3.0219358797361557e-09,,0.10107229695262872,
1337,Lepidoptera_Group_57,Epiblema strenuana,,33.0,2.0,native,0.0350482170620007,0.964951782937999,0.07608500560747,0.009409160810243393,0.007456708019414855,0.0,0.1209368913252854,0.005259386668376366,0.0,0.0,0.0,0.31761975372836054,0.011054917248122537,0.0
1338,Lepidoptera_Group_570,Zale minerea,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.009043370068821562,,0.0,,0.026065184689084447,,0.0,,4.3564963951526305e-08,,0.0,
1339,Lepidoptera_Group_571,Xestia homogena,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.03247099221053259,,0.007567620761558511,,0.04939717250800211,,0.013079743776657224,,2.546402822518791e-09,,0.021564538699902693,
1340,Lepidoptera_Group_572,Bleptina caradrinalis,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.05814153081543683,,0.0075354649393562225,,0.0786832685534064,,0.0,,0.0,,0.015588633085030251,
1341,Lepidoptera_Group_573,Zale galbanata,native,33.0,1.0,native,0.29392025976417363,0.7060797402358269,0.029810799778165857,,0.0150465113294021,,0.047612375913564646,,0.02622373624206745,,2.4390243902439025e-09,,0.043885803138606606,
1342,Lepidoptera_Group_574,Donacaula nr. melinellus,,,2.0,native,0.3807756723196903,0.6192243276803103,0.008109408793283507,0.08816518112843574,0.02173463841085828,0.07808408527741895,0.010351853524064307,0.035691618627261355,0.03767573066232829,0.13833963924154663,2.62310170271514e-06,0.028934922613994517,0.12468209957300791,0.15556113071035219
1343,Lepidoptera_Group_575,Acronicta oblinita,native,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.04051692426079866,,0.007572980065258894,,0.0656881266350921,,0.0,,0.0,,0.017834905649709177,
1344,Lepidoptera_Group_576,,,,1.0,native,0.45864589886753315,0.5413541011324667,0.0047607378404968745,,0.03976035472443269,,0.002725339497462318,,0.06876471357161537,,1.0737843227488877e-05,,0.28435911565437777,
1345,Lepidoptera_Group_577,Parasa chloris,,33.0,1.0,introduced,0.5124366975247101,0.4875633024752899,0.09941538259511348,,0.06578996041602317,,0.12488219920283314,,0.04244233071667487,,0.0,,0.09502271759601442,
1346,Lepidoptera_Group_578,Cameraria ulmella,native,33.0,1.0,native,0.32792449028188236,0.6720755097181177,0.05423584205262145,,0.02309693082100226,,0.0782379273101016,,0.02661513968191871,,0.0,,0.047980612013791724,
1347,Lepidoptera_Group_579,Niphonyx segregata,introduced,33.0,1.0,native,0.10024549269696757,0.8997545073030321,0.05750129032711556,,0.023080249544583854,,0.07851826788615365,,0.013274469194692974,,8.375517717441325e-09,,0.047819994084424396,
1348,Lepidoptera_Group_58,Gynnidomorpha romonana,,33.0,1.0,native,0.015289271426144327,0.9847107285738556,0.09708673944009649,,0.017687157386435746,,0.11037545517491787,,0.012241675535187967,,2.7458199110292987e-10,,0.028220709011198865,
1349,Lepidoptera_Group_580,Chionodes mediofuscella,,33.0,1.0,native,0.10024549269696757,0.8997545073030321,0.06158204540738788,,0.02313671743986403,,0.08858064232287333,,0.013274469194692974,,0.0,,0.04380607317004596,
1350,Lepidoptera_Group_581,Pseudexentera costomaculana,,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.06290541655865872,,0.0077493756903641645,,0.0979435109309344,,0.0,,0.0,,0.01358319146997675,
1351,Lepidoptera_Group_582,Bibarrambla allenella,,33.0,1.0,introduced,0.6029846480034695,0.3970153519965302,0.11782483641950317,,0.051159735663454005,,0.14699397322875404,,0.02899407978558378,,0.0,,0.06456500780381605,
1352,Lepidoptera_Group_583,Asaphocrita busckiella,,33.0,1.0,introduced,0.6293638206067663,0.3706361793932336,0.15191971717667968,,0.06305327279731247,,0.2002136639678054,,0.031419828883968985,,0.0,,0.061033247035673935,
1353,Lepidoptera_Group_584,Phaecasiophora confixana,,33.0,3.0,native,0.18539560138179734,0.8146043986182026,0.09546043630897605,0.01928001426881102,0.031602891127134845,0.0,0.12795614150157403,0.010945551418879318,0.01356746675364402,0.0,0.0,0.38830945644991405,0.0447465512161722,0.0
1354,Lepidoptera_Group_585,Apoda y-inversum,,33.0,1.0,native,0.22175937113015295,0.7782406288698468,0.09027140483976809,,0.03924738772852797,,0.12372486934871726,,0.016240367344151525,,8.91240987881577e-09,,0.057118220224854056,
1355,Lepidoptera_Group_586,Tebenna gnaphaliella,,33.0,2.0,introduced,0.6993830574412959,0.300616942558703,0.14160489846573904,0.009599132936163527,0.07173559323647284,0.0,0.18981641321467999,0.0054125778117108045,0.05501394279464731,0.0,0.0,0.3175702137264532,0.07274908733860279,0.0
1356,Lepidoptera_Group_587,,,,1.0,native,0.4720100562071455,0.5279899437928546,0.016578071985059055,,0.04818060166343666,,0.011966870138788777,,0.08403204228152177,,5.445620493940788e-06,,0.2652745364310057,
1357,Lepidoptera_Group_588,Virbia opella,,33.0,2.0,native,0.047969874978235426,0.9520301250217649,0.10093340502681789,0.03417899129910411,0.017316052224242446,0.0,0.14434261116567434,0.019506051500242923,0.014944105914364632,0.0,0.0,0.08184143465089523,0.022189170696508137,0.0
1358,Lepidoptera_Group_589,Coryphista meadii,native,33.0,1.0,native,0.022130286686580885,0.9778697133134191,0.10250961000150224,,0.016598047496701275,,0.12142267578447452,,0.0,,1.1090658076392083e-08,,0.024527479038001634,
1359,Lepidoptera_Group_59,Cydia lacustrina,,33.0,2.0,native,0.2663051587225437,0.7336948412774567,0.06519818077693496,0.05500539061666425,0.027291065109596814,0.13663450186087306,0.08755869304547101,0.010445102735482045,0.023169810434538064,0.24413396769562776,0.0,0.6068859548651092,0.05212795870572448,0.930148884864758
1360,Lepidoptera_Group_590,,,,1.0,native,0.04194940709967852,0.9580505929003212,0.0772582969191637,,0.019811145271506136,,0.11270134148395922,,0.014656484702807154,,1.7180549163982202e-08,,0.031087801339767844,
1361,Lepidoptera_Group_591,Anania mysippusalis,native,33.0,1.0,introduced,0.6207718351672463,0.37922816483275373,0.13326460173906243,,0.0539593862276248,,0.18469666313187494,,0.029393694860508798,,1.4173953060285318e-09,,0.056037762412184756,
1362,Lepidoptera_Group_592,Papaipema cerina,,33.0,1.0,native,0.011395079366971364,0.9886049206330285,0.0,,0.0,,0.013585967263107249,,0.0,,5.629697806412026e-07,,0.0,
1363,Lepidoptera_Group_593,Grapholita packardi,,33.0,1.0,native,0.022130286686580885,0.9778697133134191,0.08901653634438814,,0.01720833376907253,,0.1195618843783322,,0.0,,1.409725418008897e-09,,0.025749581798179218,
1364,Lepidoptera_Group_594,Sphecodina abbottii,native,33.0,1.0,native,0.12521513024760803,0.8747848697523912,0.08424093539500213,,0.02581260712984125,,0.12292026440088266,,0.0,,0.0,,0.03776609989533363,
1365,Lepidoptera_Group_595,Synanthedon fulvipes,,33.0,1.0,native,0.41325647817655237,0.5867435218234477,0.10000461275064082,,0.02605473408245054,,0.1488147248944765,,0.029886339468940457,,0.0,,0.03254355650689172,
