Number,Order_Group,Species Name,Final Status,Status Confidence,Count,dN/dS_Distance,predict,predict probability,1,dN/dS_Similarity,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,predict_native
1290,Lepidoptera_Group_527,Phlogophora periculosa,native,33.0,3.0,0.0174112247,native,0.047525528336745344,0.9524744716632553,0.0,0.04615970086768181,0.00571847285502028,0.014107532927433278,0.0,0.06677130019456792,0.003253072539612965,0.0,0.0,1.0921920539960117e-09,0.5451617324887266,0.03284526056313843,1.0
1291,Lepidoptera_Group_528,Pseudorthodes vecors,native,33.0,4.0,0.021136454590000003,native,0.10667862803960093,0.8933213719603996,0.0,0.03453431724610165,0.012910473827507696,0.014166449776059986,0.0,0.050361786674044805,0.00735203016482797,0.012269948167998928,0.0,7.347752722810247e-09,0.5414057123441198,0.039872689621281696,1.0
1292,Lepidoptera_Group_529,Orthodes majuscula,native,33.0,1.0,0.01050685307,native,0.08875168619673898,0.911248313803262,0.04521040754143754,0.03289620947976238,0.028340365028422902,0.007042089570223756,0.0075619460842153525,0.050361786674044805,0.014237480097405998,0.0,0.01128077503953735,2.377665286086823e-09,0.5113155357508368,0.019820565912446183,1.0
1293,Lepidoptera_Group_53,Olethreutes baccatana,,33.0,4.0,0.026446860640000004,native,0.21627857620131502,0.7837214237986854,0.20476872000673446,0.06734141961577307,0.03295774191818897,0.02659219061182058,0.0374753793175822,0.08965272238684738,0.013013293642577736,0.0214793370252167,0.0665657490322277,2.2089277496548548e-10,0.2047349593822959,0.04989046111143521,1.0
1294,Lepidoptera_Group_530,Orthodes cynica,native,33.0,8.0,0.0,native,0.06268839524892614,0.9373116047510746,0.0,0.03289620947976238,0.002155583123521296,0.0,0.0,0.055889175921704025,0.001228517299405889,0.0,0.0,8.390857493480594e-10,0.8294328634331651,0.0,1.0
1295,Lepidoptera_Group_531,Cabera erythemaria,native,33.0,1.0,0.02028846618,native,0.29111516959536066,0.7088848304046386,0.04521040754143754,0.10784521569134355,0.028340365028422902,0.028412863202695864,0.0075619460842153525,0.13593928624333473,0.014237480097405998,0.012297953320840058,0.01128077503953735,0.0,0.5113155357508368,0.038273008911804,1.0
1296,Lepidoptera_Group_532,Zimmermannia grandisella,native,33.0,1.0,0.02568557568,native,0.4164331665546273,0.5835668334453726,0.04521040754143754,0.09923131971475495,0.028340365028422902,0.03794656759658968,0.0075619460842153525,0.1449522917092335,0.014237480097405998,0.05270711529084823,0.01128077503953735,0.0,0.5113155357508368,0.04845434140677144,1.0
1297,Lepidoptera_Group_533,Catocala badia,,33.0,2.0,0.0271573537,native,0.10353334957758652,0.8964666504224138,0.0,0.020083977101797858,0.008751059676860266,0.01434646559306883,0.0,0.03372390604064706,0.004977630625478026,0.01241315694384555,0.0,1.2563276576161988e-08,0.317710883731869,0.051230764857213736,1.0
1298,Lepidoptera_Group_534,Ectoedemia virgulae,native,33.0,1.0,0.05187738178,native,0.18756624058099627,0.8124337594190043,0.04521040754143754,0.0022765060161339667,0.028340365028422902,0.016597373147229044,0.0075619460842153525,0.009307555033564598,0.014237480097405998,0.028867588507851493,0.01128077503953735,1.3529682466635987e-06,0.5113155357508368,0.09786365699464614,1.0
1299,Lepidoptera_Group_535,Stigmella tiliella,native,33.0,1.0,0.0150490314,native,0.33904371603050354,0.6609562839694963,0.04521040754143754,0.11800226366400389,0.028340365028422902,0.02379321439712202,0.0075619460842153525,0.15710518899437564,0.014237480097405998,0.012297953320840058,0.01128077503953735,0.0,0.5113155357508368,0.02838912058586275,1.0
1300,Lepidoptera_Group_536,Stigmella AmelanchierYellowlarva,,33.0,1.0,0.009714539577000001,native,0.1967504590027526,0.8032495409972484,0.04521040754143754,0.09656887367021007,0.028340365028422902,0.014282544361516596,0.0075619460842153525,0.14411717236957258,0.014237480097405998,0.012297953320840058,0.01128077503953735,0.0,0.5113155357508368,0.01832591268881193,1.0
1301,Lepidoptera_Group_537,Stigmella apicialbella,native,33.0,1.0,0.02233725614,native,0.4685836710051116,0.5314163289948883,0.04521040754143754,0.11982151892351885,0.028340365028422902,0.035730832691218066,0.0075619460842153525,0.15928045000941282,0.014237480097405998,0.024652719387271867,0.01128077503953735,0.0,0.5113155357508368,0.0421379317552466,1.0
1302,Lepidoptera_Group_538,Stigmella ostryaefoliella,native,33.0,1.0,0.0152873421,native,0.15927742319763788,0.8407225768023632,0.04521040754143754,0.05305891992130743,0.028340365028422902,0.014225331132609213,0.0075619460842153525,0.0808670857440143,0.014237480097405998,0.024652719387271867,0.01128077503953735,0.0,0.5113155357508368,0.028838679831197395,1.0
1303,Lepidoptera_Group_539,Stigmella microtheriella,,33.0,2.0,0.0,native,0.08598356614551002,0.9140164338544904,0.04521040754143754,0.034955796380845505,0.0,0.0,0.0,0.06020532766556513,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,1.0
1304,Lepidoptera_Group_54,Ancylis uncella,,33.0,1.0,0.03377682057,native,0.31563624831398035,0.6843637516860192,0.04521040754143754,0.0962248937542587,0.028340365028422902,0.0428197718037233,0.0075619460842153525,0.1203852738127382,0.014237480097405998,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.06371800328417013,1.0
1305,Lepidoptera_Group_540,Stigmella flavipedella,native,33.0,1.0,0.0,native,0.11955128741101861,0.8804487125889828,0.04521040754143754,0.05113955777797488,0.028340365028422902,0.0,0.0075619460842153525,0.08157970660503769,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
1306,Lepidoptera_Group_541,Stigmella rhoifoliella,native,33.0,1.0,0.0164984494,native,0.20917747720664057,0.7908225227933605,0.04521040754143754,0.06600463410629905,0.028340365028422902,0.017807865941965532,0.0075619460842153525,0.09831011622510069,0.014237480097405998,0.030858736151258,0.01128077503953735,0.0,0.5113155357508368,0.03112336316185472,1.0
1307,Lepidoptera_Group_542,Stigmella villosella,native,33.0,1.0,0.005010122572,native,0.19483703931405572,0.8051629606859453,0.04521040754143754,0.09297727763326936,0.028340365028422902,0.007112647820265864,0.0075619460842153525,0.13819078332344728,0.014237480097405998,0.012297953320840058,0.01128077503953735,0.0,0.5113155357508368,0.009451304211277068,1.0
1308,Lepidoptera_Group_543,Pyreferra citrombra,native,33.0,1.0,0.0,native,0.23385887583993062,0.7661411241600704,0.04521040754143754,0.11459877270069359,0.028340365028422902,0.0,0.0075619460842153525,0.18175895411572615,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,1.0
1309,Lepidoptera_Group_544,Ectoedemia rubifoliella,native,33.0,1.0,0.03943733213,native,0.34520442409731106,0.6547955759026884,0.04521040754143754,0.10758812504492692,0.028340365028422902,0.05365124401089161,0.0075619460842153525,0.13124833490979237,0.014237480097405998,0.04953474935267842,0.01128077503953735,0.0,0.5113155357508368,0.07439622841263323,1.0
1310,Lepidoptera_Group_545,Heterocampa biundata,native,33.0,1.0,0.009926112552,native,0.14225216199641588,0.8577478380035852,0.04521040754143754,0.09682988130922206,0.028340365028422902,0.014253866762907932,0.0075619460842153525,0.1401059399287676,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.018725032774373363,1.0
1311,Lepidoptera_Group_546,Coleophora lineapulvella,,33.0,3.0,0.028687715360000005,native,0.19081715673478997,0.8091828432652104,0.0,0.04386144570544777,0.005814553762576114,0.021791993608075603,0.0,0.06083800215105665,0.0033184253724625155,0.012548020344633497,0.0,1.1934345758551924e-09,0.5451405924879128,0.05411770292990067,1.0
1312,Lepidoptera_Group_547,Homochlodes disconventa,native,33.0,2.0,0.02320717128,native,0.20889200609195085,0.7911079939080495,1.0,0.0856212549682982,0.04488006873235309,0.029045757928425682,0.11513138721488647,0.1184935978156321,0.008186505264258027,0.008032450241971743,0.07477755748711114,9.771437337014879e-09,0.7197098492088292,0.04377897596284441,1.0
1313,Lepidoptera_Group_548,,,,1.0,0.014872344590000001,native,0.206497420254266,0.793502579745735,0.04521040754143754,0.07432404020580057,0.028340365028422902,0.0164188834895521,0.0075619460842153525,0.10119566875827374,0.014237480097405998,0.014115078495875608,0.01128077503953735,0.0,0.5113155357508368,0.028055811217193256,1.0
1314,Lepidoptera_Group_549,,,,1.0,0.15073835230000002,native,0.32815687079453015,0.6718431292054695,0.04521040754143754,0.0047607378404968675,0.028340365028422902,0.0397603547244327,0.0075619460842153525,0.002725339497462318,0.014237480097405998,0.06876471357161537,0.01128077503953735,0.0001142813314925602,0.5113155357508368,0.28435911565437777,1.0
1315,Lepidoptera_Group_55,Retinia comstockiana,,33.0,1.0,0.0553597126,native,0.3452953961435721,0.6547046038564275,0.04521040754143754,0.0992162598619455,0.028340365028422902,0.06789119787942505,0.0075619460842153525,0.11553781975394162,0.014237480097405998,0.07430475870672044,0.01128077503953735,0.0,0.5113155357508368,0.1044328711148882,1.0
1316,Lepidoptera_Group_550,Coleophora cretaticostella,,33.0,1.0,0.01986994021,native,0.35947677007493556,0.6405232299250638,0.04521040754143754,0.06945330462803764,0.028340365028422902,0.021715188752395965,0.0075619460842153525,0.09989230158373394,0.014237480097405998,0.03776250116454092,0.01128077503953735,0.0,0.5113155357508368,0.03748348406367024,1.0
1317,Lepidoptera_Group_551,Darapsa myron,native,33.0,1.0,0.02672010805,native,0.28389692127018834,0.7161030787298112,0.04521040754143754,0.09354606430689504,0.028340365028422902,0.03622928342743103,0.0075619460842153525,0.1307166374384742,0.014237480097405998,0.012469942941440318,0.01128077503953735,0.0,0.5113155357508368,0.050405926423858216,1.0
1318,Lepidoptera_Group_552,Speyeria atlantis,native,33.0,2.0,0.0,native,0.04060123025843683,0.9593987697415637,0.0,0.032650798267887984,0.008735333727211969,0.0,0.0,0.0579369553281408,0.004911846666115137,0.0,0.0,1.9634913330265376e-10,0.3177321637326883,0.0,1.0
1319,Lepidoptera_Group_553,Speyeria cybele,native,33.0,1.0,0.01334298527,native,0.10964191850473334,0.8903580814952675,0.04521040754143754,0.019212812908461614,0.028340365028422902,0.0072138357331783635,0.0075619460842153525,0.03517414660332579,0.014237480097405998,0.012469942941440318,0.01128077503953735,5.230863629391011e-09,0.5113155357508368,0.025170764000493777,1.0
1320,Lepidoptera_Group_554,Renia fraternalis,native,33.0,1.0,0.08916642946,native,0.3424031045230835,0.6575968954769161,0.04521040754143754,0.06479363950514898,0.028340365028422902,0.07323449465286033,0.0075619460842153525,0.06806849461045586,0.014237480097405998,0.08895640202207368,0.01128077503953735,6.642123025003835e-10,0.5113155357508368,0.16820727200760344,1.0
1321,Lepidoptera_Group_555,,,,1.0,0.049928890719999994,native,0.19476956912365756,0.8052304308763429,0.04521040754143754,0.0081094087932835,0.028340365028422902,0.0164188834895521,0.0075619460842153525,0.010351853524064307,0.014237480097405998,0.014115078495875608,0.01128077503953735,3.129314312011044e-05,0.5113155357508368,0.09418794218001589,1.0
1322,Lepidoptera_Group_556,Eupithecia palpata,native,33.0,1.0,0.0228917075,introduced,0.5770405657317923,0.4229594342682078,0.04521040754143754,0.13783680524646635,0.028340365028422902,0.04428921479579743,0.0075619460842153525,0.19855532573491422,0.014237480097405998,0.02523414059768988,0.01128077503953735,0.0,0.5113155357508368,0.04318387192904646,1.0
1323,Lepidoptera_Group_557,Eupithecia miserulata,native,33.0,1.0,0.02585925961,introduced,0.5758046710642257,0.4241953289357744,0.04521040754143754,0.13783680524646635,0.028340365028422902,0.04415150553515187,0.0075619460842153525,0.17191069204531775,0.014237480097405998,0.025353730892200572,0.01128077503953735,0.0,0.5113155357508368,0.04878198601734728,1.0
1324,Lepidoptera_Group_558,Coleophora sparsipulvella,,33.0,1.0,0.024857150869999997,native,0.2514562842059862,0.7485437157940146,0.04521040754143754,0.05310751566962481,0.028340365028422902,0.022029684050999143,0.0075619460842153525,0.07567778813785378,0.014237480097405998,0.025353730892200572,0.01128077503953735,0.0,0.5113155357508368,0.04689156628840665,1.0
1325,Lepidoptera_Group_559,Coleophora puberuloides,,33.0,1.0,0.09067515460000002,native,0.31247088231797654,0.6875291176820232,0.04521040754143754,0.007436991731085543,0.028340365028422902,0.029027160079823033,0.0075619460842153525,0.00932957148339239,0.014237480097405998,0.038121298796069986,0.01128077503953735,5.430280717901518e-06,0.5113155357508368,0.17105339404642003,1.0
1326,Lepidoptera_Group_56,Epiblema strenuana,,33.0,1.0,0.005860195503,native,0.14572837256688137,0.8542716274331199,0.04521040754143754,0.07608500560747,0.028340365028422902,0.007456708019414855,0.0075619460842153525,0.1209368913252854,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.011054917248122534,1.0
1327,Lepidoptera_Group_560,,,,1.0,0.015418401799999999,introduced,0.5342672789458119,0.46573272105418834,0.04521040754143754,0.14104369537595085,0.028340365028422902,0.030025339267038455,0.0075619460842153525,0.20003703322427863,0.014237480097405998,0.02571942950695123,0.01128077503953735,0.0,0.5113155357508368,0.029085916316280876,1.0
1328,Lepidoptera_Group_561,Lithophane lepida,native,33.0,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.03828016051656796,0.028340365028422902,0.0,0.0075619460842153525,0.06665320251017143,0.014237480097405998,0.0,0.01128077503953735,2.346985734008283e-10,0.5113155357508368,0.0,1.0
1329,Lepidoptera_Group_562,Euplexia benesimilis,native,33.0,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.012869323886477248,0.028340365028422902,0.0,0.0075619460842153525,0.03016454532231365,0.014237480097405998,0.0,0.01128077503953735,1.1244055836784782e-08,0.5113155357508368,0.0,1.0
1330,Lepidoptera_Group_563,Zale minerea,native,33.0,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.009043370068821555,0.028340365028422902,0.0,0.0075619460842153525,0.026065184689084447,0.014237480097405998,0.0,0.01128077503953735,5.016106764841233e-07,0.5113155357508368,0.0,1.0
1331,Lepidoptera_Group_564,Operophtera bruceata,native,33.0,39.0,0.01239373262,native,0.10366305979389512,0.8963369402061052,0.23682610472699162,0.0858373513360459,0.017179107020860174,0.017369183864238944,0.021605582547286183,0.1360570511644616,0.006486959949382359,0.0029759821443211187,0.037034937400405914,0.0,0.4934257704968921,0.023380054204559683,1.0
1332,Lepidoptera_Group_565,,,,1.0,0.10299633679999999,introduced,0.611517219518768,0.3884827804812317,0.04521040754143754,0.1644365117295774,0.028340365028422902,0.15049563648065892,0.0075619460842153525,0.14305668078646386,0.014237480097405998,0.10594651572165682,0.01128077503953735,4.4638748274275197e-10,0.5113155357508368,0.19429658611233497,0.0
1333,Lepidoptera_Group_566,,,,1.0,0.021145826099999997,native,0.39818237992777,0.6018176200722297,0.04521040754143754,0.09923131971475495,0.028340365028422902,0.031239771682375884,0.0075619460842153525,0.1449522917092335,0.014237480097405998,0.03943264609615526,0.01128077503953735,2.454364166283172e-10,0.5113155357508368,0.03989036842866736,1.0
1334,Lepidoptera_Group_567,Coleophora alnifoliae,,33.0,1.0,0.042998006660000004,native,0.3461087489541001,0.6538912510458993,0.04521040754143754,0.08515631331297603,0.028340365028422902,0.0495607110964786,0.0075619460842153525,0.10689616145880154,0.014237480097405998,0.05270711529084823,0.01128077503953735,2.2702868538119344e-10,0.5113155357508368,0.08111323337543637,1.0
1335,Lepidoptera_Group_568,Peridroma saucia,native,33.0,1.0,0.01527751695,native,0.13723163876407501,0.8627683612359262,0.04521040754143754,0.05972027557527429,0.028340365028422902,0.015060317747544143,0.0075619460842153525,0.08734253834459232,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.028820145258392653,1.0
1336,Lepidoptera_Group_569,,,,1.0,0.05357827714,native,0.3219042190081431,0.6780957809918564,0.04521040754143754,0.08177870311809243,0.028340365028422902,0.05741212650961493,0.0075619460842153525,0.09739481341607828,0.014237480097405998,0.027575499765593932,0.01128077503953735,3.021935879736155e-09,0.5113155357508368,0.1010722969526287,1.0
1337,Lepidoptera_Group_57,Epiblema strenuana,,33.0,2.0,0.005860195503,native,0.06113496953752988,0.9388650304624705,0.0,0.07608500560747,0.009409160810243393,0.007456708019414855,0.0,0.1209368913252854,0.005259386668376366,0.0,0.0,0.0,0.31761975372836054,0.011054917248122534,1.0
1338,Lepidoptera_Group_570,Zale minerea,native,33.0,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.009043370068821555,0.028340365028422902,0.0,0.0075619460842153525,0.026065184689084447,0.014237480097405998,0.0,0.01128077503953735,4.3564963951526305e-08,0.5113155357508368,0.0,1.0
1339,Lepidoptera_Group_571,Xestia homogena,native,33.0,1.0,0.0114313305,native,0.11694955297099768,0.8830504470290033,0.04521040754143754,0.03247099221053258,0.028340365028422902,0.007567620761558511,0.0075619460842153525,0.04939717250800211,0.014237480097405998,0.013079743776657224,0.01128077503953735,2.546402822518791e-09,0.5113155357508368,0.02156453869990269,1.0
1340,Lepidoptera_Group_572,Bleptina caradrinalis,native,33.0,1.0,0.008263511653,native,0.12809470199464795,0.8719052980053532,0.04521040754143754,0.058141530815436826,0.028340365028422902,0.0075354649393562225,0.0075619460842153525,0.0786832685534064,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.015588633085030246,1.0
1341,Lepidoptera_Group_573,Zale galbanata,native,33.0,1.0,0.023263800209999998,native,0.17336024204296382,0.8266397579570367,0.04521040754143754,0.02981079977816585,0.028340365028422902,0.0150465113294021,0.0075619460842153525,0.047612375913564646,0.014237480097405998,0.02622373624206745,0.01128077503953735,2.4390243902439025e-09,0.5113155357508368,0.04388580313860659,1.0
1342,Lepidoptera_Group_574,Donacaula nr. melinellus,,,2.0,0.06609379906,native,0.1876308071195348,0.8123691928804657,0.15556113071035219,0.0081094087932835,0.08816518112843574,0.021734638410858275,0.07808408527741896,0.010351853524064307,0.035691618627261355,0.03767573066232829,0.13833963924154663,2.62310170271514e-06,0.028934922613994517,0.12468209957300788,1.0
1343,Lepidoptera_Group_575,Acronicta oblinita,native,33.0,1.0,0.009454257462000001,native,0.08598334559617529,0.9140166544038256,0.04521040754143754,0.040516924260798656,0.028340365028422902,0.007572980065258894,0.0075619460842153525,0.0656881266350921,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.017834905649709173,1.0
1344,Lepidoptera_Group_576,,,,1.0,0.15073835230000002,native,0.2999780171712991,0.7000219828287003,0.04521040754143754,0.0047607378404968675,0.028340365028422902,0.0397603547244327,0.0075619460842153525,0.002725339497462318,0.014237480097405998,0.06876471357161537,0.01128077503953735,1.0737843227488879e-05,0.5113155357508368,0.28435911565437777,1.0
1345,Lepidoptera_Group_577,Parasa chloris,,33.0,1.0,0.05037140395,native,0.35499494026739203,0.6450050597326075,0.04521040754143754,0.09941538259511347,0.028340365028422902,0.06578996041602317,0.0075619460842153525,0.12488219920283314,0.014237480097405998,0.04244233071667487,0.01128077503953735,0.0,0.5113155357508368,0.0950227175960144,1.0
1346,Lepidoptera_Group_578,Cameraria ulmella,native,33.0,1.0,0.02543445242,native,0.2776569374983438,0.7223430625016563,0.04521040754143754,0.05423584205262144,0.028340365028422902,0.02309693082100226,0.0075619460842153525,0.0782379273101016,0.014237480097405998,0.02661513968191871,0.01128077503953735,0.0,0.5113155357508368,0.04798061201379171,1.0
1347,Lepidoptera_Group_579,Niphonyx segregata,introduced,33.0,1.0,0.02534930909,native,0.3394327691952526,0.6605672308047472,0.04521040754143754,0.05750129032711555,0.028340365028422902,0.023080249544583854,0.0075619460842153525,0.07851826788615365,0.014237480097405998,0.013274469194692974,0.01128077503953735,8.375517717441325e-09,0.5113155357508368,0.04781999408442438,1.0
1348,Lepidoptera_Group_58,Gynnidomorpha romonana,,33.0,1.0,0.01495975667,native,0.1723484347363336,0.8276515652636673,0.04521040754143754,0.09708673944009648,0.028340365028422902,0.017687157386435746,0.0075619460842153525,0.11037545517491787,0.014237480097405998,0.012241675535187967,0.01128077503953735,2.7458199110292987e-10,0.5113155357508368,0.028220709011198858,1.0
1349,Lepidoptera_Group_580,Chionodes mediofuscella,,33.0,1.0,0.02322153547,native,0.32471327870248534,0.6752867212975147,0.04521040754143754,0.061582045407387875,0.028340365028422902,0.02313671743986403,0.0075619460842153525,0.08858064232287333,0.014237480097405998,0.013274469194692974,0.01128077503953735,0.0,0.5113155357508368,0.04380607317004595,1.0
1350,Lepidoptera_Group_581,Pseudexentera costomaculana,,33.0,1.0,0.0072004299789999995,native,0.13737841471876439,0.8626215852812369,0.04521040754143754,0.06290541655865872,0.028340365028422902,0.0077493756903641645,0.0075619460842153525,0.0979435109309344,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.013583191469976745,1.0
1351,Lepidoptera_Group_582,Bibarrambla allenella,,33.0,1.0,0.03422581643,native,0.4636921491857392,0.5363078508142605,0.04521040754143754,0.11782483641950316,0.028340365028422902,0.051159735663454005,0.0075619460842153525,0.14699397322875404,0.014237480097405998,0.02899407978558378,0.01128077503953735,0.0,0.5113155357508368,0.06456500780381604,1.0
1352,Lepidoptera_Group_583,Asaphocrita busckiella,,33.0,1.0,0.0323536352,introduced,0.5966942694847994,0.40330573051520024,0.04521040754143754,0.15191971717667968,0.028340365028422902,0.06305327279731247,0.0075619460842153525,0.2002136639678054,0.014237480097405998,0.031419828883968985,0.01128077503953735,0.0,0.5113155357508368,0.06103324703567392,1.0
1353,Lepidoptera_Group_584,Phaecasiophora confixana,,33.0,3.0,0.02372008151,native,0.2319434179232594,0.7680565820767408,0.0,0.09546043630897603,0.01928001426881102,0.031602891127134845,0.0,0.12795614150157403,0.010945551418879318,0.01356746675364402,0.0,0.0,0.38830945644991405,0.04474655121617219,1.0
1354,Lepidoptera_Group_585,Apoda y-inversum,,33.0,1.0,0.0302782852,native,0.31413409032366446,0.6858659096763352,0.04521040754143754,0.09027140483976807,0.028340365028422902,0.03924738772852797,0.0075619460842153525,0.12372486934871726,0.014237480097405998,0.016240367344151525,0.01128077503953735,8.912409878815768e-09,0.5113155357508368,0.05711822022485404,1.0
1355,Lepidoptera_Group_586,Tebenna gnaphaliella,,33.0,2.0,0.03856418505,introduced,0.5779260068217441,0.4220739931782556,0.0,0.14160489846573904,0.009599132936163527,0.07173559323647284,0.0,0.18981641321467999,0.0054125778117108045,0.05501394279464732,0.0,0.0,0.3175702137264532,0.07274908733860277,1.0
1356,Lepidoptera_Group_587,,,,1.0,0.14062164470000002,native,0.3009632781892899,0.6990367218107096,0.04521040754143754,0.016578071985059048,0.028340365028422902,0.04818060166343666,0.0075619460842153525,0.011966870138788777,0.014237480097405998,0.08403204228152178,0.01128077503953735,5.445620493940788e-06,0.5113155357508368,0.2652745364310057,1.0
1357,Lepidoptera_Group_588,Virbia opella,,33.0,2.0,0.01176244701,native,0.10282321027946,0.8971767897205405,0.0,0.10093340502681787,0.03417899129910411,0.017316052224242446,0.0,0.14434261116567434,0.019506051500242923,0.014944105914364632,0.0,0.0,0.08184143465089523,0.022189170696508134,1.0
1358,Lepidoptera_Group_589,Coryphista meadii,native,33.0,1.0,0.013001980849999999,native,0.13257467272653622,0.8674253272734647,0.04521040754143754,0.10250961000150223,0.028340365028422902,0.016598047496701275,0.0075619460842153525,0.12142267578447452,0.014237480097405998,0.0,0.01128077503953735,1.1090658076392083e-08,0.5113155357508368,0.024527479038001624,1.0
1359,Lepidoptera_Group_59,Cydia lacustrina,,33.0,2.0,0.02763295485,native,0.2930591424166866,0.706940857583313,0.930148884864758,0.06519818077693494,0.05500539061666425,0.027291065109596814,0.1366345018608731,0.08755869304547101,0.010445102735482045,0.023169810434538064,0.24413396769562776,0.0,0.6068859548651092,0.052127958705724474,1.0
1360,Lepidoptera_Group_590,,,,1.0,0.016479598130000002,native,0.19568305350187196,0.8043169464981287,0.04521040754143754,0.07725829691916368,0.028340365028422902,0.019811145271506136,0.0075619460842153525,0.11270134148395922,0.014237480097405998,0.014656484702807154,0.01128077503953735,1.7180549163982206e-08,0.5113155357508368,0.031087801339767844,1.0
1361,Lepidoptera_Group_591,Anania mysippusalis,native,33.0,1.0,0.029705536089999998,introduced,0.5766529119256045,0.4233470880743955,0.04521040754143754,0.1332646017390624,0.028340365028422902,0.0539593862276248,0.0075619460842153525,0.18469666313187494,0.014237480097405998,0.029393694860508798,0.01128077503953735,1.4173953060285318e-09,0.5113155357508368,0.056037762412184736,1.0
1362,Lepidoptera_Group_592,Papaipema cerina,,33.0,1.0,0.0,native,0.10950865512249258,0.8904913448775086,0.04521040754143754,0.0,0.028340365028422902,0.0,0.0075619460842153525,0.013585967263107249,0.014237480097405998,0.0,0.01128077503953735,5.629697806412027e-07,0.5113155357508368,0.0,1.0
1363,Lepidoptera_Group_593,Grapholita packardi,,33.0,1.0,0.01364981574,native,0.13150183465064505,0.8684981653493558,0.04521040754143754,0.08901653634438814,0.028340365028422902,0.017208333769072527,0.0075619460842153525,0.1195618843783322,0.014237480097405998,0.0,0.01128077503953735,1.4097254180088968e-09,0.5113155357508368,0.02574958179817921,1.0
1364,Lepidoptera_Group_594,Sphecodina abbottii,native,33.0,1.0,0.02001975445,native,0.24429599402231653,0.7557040059776837,0.04521040754143754,0.08424093539500212,0.028340365028422902,0.02581260712984125,0.0075619460842153525,0.12292026440088266,0.014237480097405998,0.0,0.01128077503953735,0.0,0.5113155357508368,0.037766099895333624,1.0
1365,Lepidoptera_Group_595,Synanthedon fulvipes,,33.0,1.0,0.017251291819999997,native,0.3517222232846945,0.6482777767153058,0.04521040754143754,0.1000046127506408,0.028340365028422902,0.026054734082450536,0.0075619460842153525,0.1488147248944765,0.014237480097405998,0.029886339468940454,0.01128077503953735,0.0,0.5113155357508368,0.032543556506891703,1.0
1366,Lepidoptera_Group_596,Caloreas leucobasis,,33.0,1.0,0.07535020082999999,introduced,0.5134777261474669,0.4865222738525332,0.04521040754143754,0.12970203437327338,0.028340365028422902,0.10352581154857865,0.0075619460842153525,0.13283178892839115,0.014237480097405998,0.09757281453417682,0.01128077503953735,1.3805798435342842e-08,0.5113155357508368,0.14214376199200737,1.0
1367,Lepidoptera_Group_597,Apotomis albeolana,,33.0,1.0,0.025944109680000004,native,0.2722362678124161,0.7277637321875836,0.04521040754143754,0.06734141961577307,0.028340365028422902,0.026086676952187908,0.0075619460842153525,0.08965272238684738,0.014237480097405998,0.0,0.01128077503953735,1.4419389476913637e-09,0.5113155357508368,0.04894205072881762,1.0
1368,Lepidoptera_Group_598,Epiblema obfuscana,,33.0,1.0,0.007618376109,native,0.1395971198863796,0.8604028801136218,0.04521040754143754,0.0766993653273646,0.028340365028422902,0.00891763291289235,0.0075619460842153525,0.10899566059642266,0.014237480097405998,0.0,0.01128077503953735,2.4236846142046327e-10,0.5113155357508368,0.01437162248374715,1.0
1369,Lepidoptera_Group_599,Isa textula,,33.0,1.0,0.05992825918,native,0.35571939454616464,0.644280605453835,0.04521040754143754,0.11274337021727378,0.028340365028422902,0.06893537479906227,0.0075619460842153525,0.1066231167174364,0.014237480097405998,0.04762379220422674,0.01128077503953735,1.0292989722350053e-08,0.5113155357508368,0.11305116795502576,1.0
1370,Lepidoptera_Group_6,Antispila argentifera,native,33.0,2.0,0.0696252438,native,0.38920326179962533,0.6107967382003754,0.4562677620075929,0.19062071293879768,0.051783097085775824,0.13999140122791126,0.09593283366982587,0.20745216770292133,0.014950382233087284,0.11869054538818126,0.17173282460566563,0.0,0.24247165083515854,0.1313439642406682,0.0
1371,Lepidoptera_Group_60,Cydia latiferreana,,33.0,2.0,0.01793270363,native,0.06112273303130289,0.9388772669686974,0.0,0.06519818077693494,0.01717121086892706,0.01771083060211889,0.0,0.08755869304547101,0.009823886595839703,0.0,0.0,2.5003834944009813e-10,0.15716613755089626,0.0338290001695796,1.0
