Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,prob. introduced,prob. native,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
1069,Lepidoptera_Group_342,Acronicta retardata,Native,66.0,50.0,1,1.0,2,native,0.12521556550433527,0.8747844344956651,0.09459617603866168,0.008577742459639383,0.007077191234857379,0.0,0.14366127005199747,0.004775112662445042,0.0,0.0,0.0,0.31777639373439115,0.009104824685624784,0.0
1070,Lepidoptera_Group_343,Acronicta lobeliae,Native,66.0,50.0,1,1.0,1,native,0.15426327166843332,0.845736728331567,0.09305432970678841,0.03876588931059634,0.016907751364843848,0.014755502862061018,0.13579599421988536,0.02300575183692591,0.012241675535187967,0.01857153837783813,0.0,0.4847996157543661,0.022795167516372235,0.042870875800343315
1071,Lepidoptera_Group_344,Rhizedra lutosa,Introduced,33.0,50.0,1,1.0,2,native,0.19742618263748182,0.8025738173625185,0.09239577414806709,0.0,0.007127660969042429,0.0,0.14554943123706796,0.0,0.0,0.0,0.0,0.9999999999999999,0.009070097925259164,0.042870875800343315
1072,Lepidoptera_Group_345,Condica vecors,Native,33.0,50.0,1,1.0,1,native,0.17551917328070757,0.8244808267192926,0.07748374756603177,0.03876588931059634,0.02140953098108679,0.014755502862061018,0.09746083364877559,0.02300575183692591,0.0,0.01857153837783813,2.0095106611443475e-10,0.4847996157543661,0.03767102191244684,0.042870875800343315
1073,Lepidoptera_Group_346,Leuconycta diphteroides,Native,33.0,50.0,1,1.0,2,native,0.14194651245604778,0.8580534875439519,0.06480433522008963,0.025768196051764784,0.021175354253834364,0.0,0.09205363017502988,0.014867316047112111,0.0,0.0,3.1906734161681235e-10,0.08277831468696512,0.03893449977236109,0.0
1074,Lepidoptera_Group_347,Elaphria versicolor,Native,33.0,50.0,1,1.0,3,native,0.2375894750195247,0.7624105249804755,0.06480433522008963,0.0,0.028327930661271945,0.0,0.08338171537959746,0.0,0.0040867997110253405,0.0,1.1780947998159225e-10,0.9999999999999999,0.056134182862452774,0.042870875800343315
1075,Lepidoptera_Group_348,Oligia minuscula,Native,33.0,50.0,1,1.0,2,native,0.05349031951166641,0.9465096804883335,0.08252670561731257,0.017167096907415694,0.007077191234857379,0.0,0.124746739594843,0.009674709389008761,0.0,0.0,1.1044638748274274e-13,0.157207247552479,0.01023088618163748,0.0
1076,Lepidoptera_Group_349,Fishia illocata,Native,33.0,50.0,1,1.0,2,native,0.3226491985536016,0.6773508014463977,0.07831631417936473,0.017167096907415694,0.02122461725738489,0.0,0.10953586016928024,0.009759396016016829,0.024539628856028024,0.0,7.255714066574628e-12,0.1571839075515804,0.03407134458309541,0.0
1077,Lepidoptera_Group_35,Proteoteras aesculana,,33.0,,1,1.0,1,introduced,0.5014195074714799,0.49858049252852016,0.11452628150896361,0.03876588931059634,0.03559972495698489,0.014755502862061018,0.1636784282412793,0.02300575183692591,0.024539628856028024,0.01857153837783813,1.2409878815769289e-11,0.4847996157543661,0.041020967371615716,0.042870875800343315
1078,Lepidoptera_Group_350,Psectraglaea carnosa,Native,33.0,50.0,1,1.0,2,native,0.11021903186620523,0.8897809681337948,0.07198031931216321,0.0,0.010615786852286068,0.0,0.1082531700724079,0.0,0.012241675535187967,0.0,3.819604233778187e-12,0.9999999999999999,0.01720146192539727,0.042870875800343315
1079,Lepidoptera_Group_351,Eucirroedia pampina,Native,33.0,50.0,1,1.0,1,native,0.06564690598739374,0.9343530940126062,0.0630187052851373,0.03876588931059634,0.01411686734381209,0.014755502862061018,0.09745419086200532,0.02300575183692591,0.012241675535187967,0.01857153837783813,5.30756250958736e-11,0.4847996157543661,0.024840569184822664,0.042870875800343315
1080,Lepidoptera_Group_352,Sunira bicolorago,Native,33.0,50.0,1,1.0,6,native,0.051492028033718835,0.948507971966281,0.061853158529579566,0.017197752556097182,0.0,0.0,0.09932615895446678,0.009811175796911958,0.0,0.0,5.506979598097867e-13,0.49227057045241696,0.0,0.0
1081,Lepidoptera_Group_353,Epiglaea apiata,Native,33.0,50.0,1,1.0,2,native,0.16158771081540352,0.8384122891845964,0.05786217233440291,0.008577742459639383,0.02125286895106372,0.0,0.08036204677013545,0.004826795811535456,0.0,0.0,2.791839239147108e-11,0.31775967373374747,0.043285901902394765,0.0
1082,Lepidoptera_Group_354,Eupsilia n. sp. nr. sidus,,,,1,1.0,4,native,0.06411397312512122,0.9358860268748789,0.05728388829516938,0.01288107890896679,0.0,0.0,0.08405138066205076,0.007368152809783687,0.0,0.0,2.6077619266758704e-11,0.5414024423439939,0.0,0.0
1083,Lepidoptera_Group_355,Lithophane sp.,,,,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.03828016051656796,0.03876588931059634,0.0,0.014755502862061018,0.06665320251017143,0.02300575183692591,0.0,0.01857153837783813,1.7947537965945699e-10,0.4847996157543661,0.0,0.042870875800343315
1084,Lepidoptera_Group_356,Chaetaglaea rhonda,,33.0,,1,1.0,9,native,0.14470457466462236,0.8552954253353776,0.04600130412601869,0.0019061576183400934,0.014135607160724682,0.0,0.0696177364053944,0.0010749470620683424,0.012241675535187967,0.0,4.019021322288695e-09,0.8483902841630259,0.03195282290579871,0.0
1085,Lepidoptera_Group_357,Metaxaglaea semitaria,Native,33.0,50.0,1,1.0,2,native,0.02920742515937631,0.9707925748406233,0.04600130412601869,0.025774300639813907,0.010591155350510806,0.0,0.0696177364053944,0.014671666375429557,0.0,0.0,1.414327350820678e-10,0.0828179946884928,0.02394076938686401,0.0
1086,Lepidoptera_Group_358,Xylomoia chagnoni,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.0702719739662721,0.03876588931059634,0.0,0.014755502862061018,0.10991370870241962,0.02300575183692591,0.0,0.01857153837783813,3.221352968246663e-13,0.4847996157543661,0.0,0.042870875800343315
1087,Lepidoptera_Group_359,Oligia modica,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.06873182678643792,0.03876588931059634,0.0,0.014755502862061018,0.09864870285196298,0.02300575183692591,0.0,0.01857153837783813,9.433962264150942e-13,0.4847996157543661,0.0,0.042870875800343315
1088,Lepidoptera_Group_36,Dichorda iridaria,Native,33.0,50.0,1,1.0,2,introduced,0.5027149403457098,0.4972850596542903,0.10811062323984615,0.0,0.03172118622139559,0.0,0.14944373482446108,0.0,0.02235215091476679,0.0,1.501764074244516e-12,0.9999999999999999,0.03948091223655733,0.042870875800343315
1089,Lepidoptera_Group_360,Apamea inordinata,Native,33.0,50.0,1,1.0,2,native,0.12140907238070556,0.8785909276192945,0.06358037340600982,0.0,0.014130993190651505,0.0,0.09642449235996123,0.0,0.0,0.0,5.506979598097867e-12,0.9999999999999999,0.025070894304738498,0.042870875800343315
1090,Lepidoptera_Group_361,Hyppa xylinoides,Native,33.0,50.0,1,1.0,2,native,0.22973099856588813,0.770269001434112,0.06469757481460327,0.0,0.02481155308434947,0.0,0.08489866249921713,0.0,0.012241675535187967,0.0,2.377665286086823e-10,0.9999999999999999,0.04850666562172383,0.042870875800343315
1091,Lepidoptera_Group_362,Papaipema speciosissima,,33.0,,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.025451276448620566,0.03876588931059634,0.0,0.014755502862061018,0.04837646277377925,0.02300575183692591,0.0,0.01857153837783813,6.979598097867771e-09,0.4847996157543661,0.0,0.042870875800343315
1092,Lepidoptera_Group_363,Papaipema baptisiae,,33.0,,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.011033953511307523,0.03876588931059634,0.0,0.014755502862061018,0.028215550852011433,0.02300575183692591,0.0,0.01857153837783813,4.786010124252186e-08,0.4847996157543661,0.0,0.042870875800343315
1093,Lepidoptera_Group_364,Papaipema sulphurata,,33.0,,1,1.0,3,native,0.04866399312907297,0.951336006870927,0.00945889322852319,0.011444775507755746,0.0,0.0,0.02583685917161853,0.006477913725817993,0.0,0.0,1.1228716060745513e-07,0.4381304183680211,0.0,0.0
1094,Lepidoptera_Group_365,Papaipema lysimachiae,,33.0,,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.0,0.03876588931059634,0.0,0.014755502862061018,0.013585967263107249,0.02300575183692591,0.0,0.01857153837783813,1.3514342690596716e-06,0.4847996157543661,0.0,0.042870875800343315
1095,Lepidoptera_Group_366,Capsula subflava,Native,33.0,50.0,1,1.0,2,native,0.16992423898281034,0.8300757610171894,0.05869781530721714,0.00858285173441963,0.028290202582904354,0.0,0.08338016387085276,0.0048583423791666545,0.0,0.0,1.1244055836784781e-10,0.3177494737333547,0.05606020107043836,0.0
1096,Lepidoptera_Group_367,Apamea sordens,Native,33.0,50.0,1,1.0,2,native,0.11021903186620523,0.8897809681337948,0.049691844469066035,0.0,0.00706310088009545,0.0,0.07691536801398507,0.0,0.0,0.0,2.4083448381653628e-11,0.9999999999999999,0.014857226650027172,0.042870875800343315
1097,Lepidoptera_Group_368,Apamea inebriata,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.04748763290074173,0.03876588931059634,0.0070514239866025655,0.014755502862061018,0.07759680479710199,0.02300575183692591,0.0,0.01857153837783813,1.0921920539960115e-11,0.4847996157543661,0.01473711599495557,0.042870875800343315
1098,Lepidoptera_Group_369,Apamea lintneri,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.04748763290074173,0.03876588931059634,0.0,0.014755502862061018,0.07691536801398507,0.02300575183692591,0.0,0.01857153837783813,2.3469857340082836e-11,0.4847996157543661,0.0,0.042870875800343315
1099,Lepidoptera_Group_37,Acleris schalleriana,,66.0,,1,1.0,1,native,0.09100401631022698,0.9089959836897729,0.07128132393491202,0.03876588931059634,0.017687157386435746,0.014755502862061018,0.10329302157280568,0.02300575183692591,0.013340670487225734,0.01857153837783813,3.2060131922073934e-12,0.4847996157543661,0.029740866732500752,0.042870875800343315
1100,Lepidoptera_Group_370,Macronoctua onusta,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.053815042578693226,0.03876588931059634,0.007042089570223756,0.014755502862061018,0.08338016387085276,0.02300575183692591,0.0,0.01857153837783813,9.157846295444088e-11,0.4847996157543661,0.013954688240493512,0.042870875800343315
1101,Lepidoptera_Group_371,Apamea burgessi,Native,33.0,50.0,1,1.0,2,native,0.037958863729270965,0.9620411362707288,0.053815042578693226,0.008577742459639383,0.0,0.0,0.08790441744446717,0.004901053636850175,0.0,0.0,3.712225801503298e-12,0.3177356537328227,0.0,0.0
1102,Lepidoptera_Group_372,Amphipyra pyramidoides,Native,33.0,50.0,1,1.0,3,native,0.3079497280246829,0.6920502719753167,0.08895897980479102,0.005717145770661774,0.03333841822412129,0.0,0.12521644742856747,0.003231850708654655,0.012241675535187967,0.0,2.178248197576315e-12,0.5451685924889907,0.048046914875030156,0.0
1103,Lepidoptera_Group_373,Sympistis riparia,Native,33.0,50.0,1,1.0,4,native,0.21622774156990576,0.7837722584300947,0.09362585290948754,0.011442054984820807,0.02158212895390106,0.0,0.12207947976655609,0.0065492577305598,0.0,0.0,3.727565577542568e-12,0.43811075836726415,0.03175321984743082,0.0
1104,Lepidoptera_Group_374,Acronicta americana,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.05223971400874483,0.03876588931059634,0.0,0.014755502862061018,0.08803077597703257,0.02300575183692591,0.0,0.01857153837783813,1.1075318300352813e-12,0.4847996157543661,0.0,0.042870875800343315
1105,Lepidoptera_Group_375,Acronicta hastulifera,Native,66.0,50.0,1,1.0,2,native,0.11021903186620523,0.8897809681337948,0.05223971400874483,0.0,0.0,0.0,0.08803077597703257,0.0,0.0,0.0,6.151250191747201e-13,0.9999999999999999,0.0,0.042870875800343315
1106,Lepidoptera_Group_376,Mythimna unipuncta,Native,33.0,50.0,1,1.0,5,native,0.2191291308891835,0.780870869110817,0.0732262091304525,0.0034745059132224843,0.021455067316501288,0.0,0.09597059078154482,0.001954177553512406,0.0,0.0,1.1673569565884337e-11,0.7270962794932067,0.03820426359902097,0.0
1107,Lepidoptera_Group_377,Acronicta falcula,Native,66.0,50.0,1,1.0,1,native,0.06564690598739374,0.9343530940126062,0.08083615665330435,0.03876588931059634,0.014187390101776711,0.014755502862061018,0.11129045433745671,0.02300575183692591,0.0,0.01857153837783813,1.4618806565424146e-12,0.4847996157543661,0.0224881619929771,0.042870875800343315
1108,Lepidoptera_Group_378,Leucania lapidaria,Native,33.0,50.0,1,1.0,4,native,0.07758837705954448,0.9224116229404556,0.05498650953767127,0.0059543620997447215,0.0,0.0,0.09205225336700171,0.003296348721693275,0.0,0.0,1.7180549163982207e-12,0.5451477324881877,0.0,0.0
1109,Lepidoptera_Group_379,Leucania ursula,Native,33.0,50.0,1,1.0,4,native,0.11021903186620523,0.8897809681337948,0.0427814288977935,0.0,0.0,0.0,0.05767423872675722,0.0,0.0,0.0,6.565424144807485e-10,0.9999999999999999,0.0,0.042870875800343315
1110,Lepidoptera_Group_38,Acleris chalybeana,Native,33.0,,1,1.0,3,native,0.1140487091167615,0.8859512908832383,0.07128132393491202,0.00571847285502028,0.019888376032115605,0.0,0.10329302157280568,0.0032745619663381758,0.0,0.0,6.9642583218285e-11,0.5451547724884587,0.03344220487742149,0.0
1111,Lepidoptera_Group_380,Leucania amygdalina,,33.0,,1,1.0,1,native,0.10620414705581847,0.8937958529441815,0.0427814288977935,0.03876588931059634,0.018115227332994033,0.014755502862061018,0.05767423872675722,0.02300575183692591,0.0,0.01857153837783813,3.773584905660377e-10,0.4847996157543661,0.04664455059246136,0.042870875800343315
1112,Lepidoptera_Group_381,Acronicta longa,Native,66.0,50.0,1,1.0,1,native,0.38567524288373534,0.6143247571162643,0.057188610580304944,0.03876588931059634,0.028412863202695864,0.014755502862061018,0.07974612691527047,0.02300575183692591,0.03689436817446285,0.01857153837783813,1.76407424451603e-11,0.4847996157543661,0.058198949817181045,0.042870875800343315
1113,Lepidoptera_Group_382,Acronicta noctivaga,Native,66.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.040516924260798656,0.03876588931059634,0.007070128311437672,0.014755502862061018,0.0656881266350921,0.02300575183692591,0.0,0.01857153837783813,1.8254333486731094e-10,0.4847996157543661,0.01665065407275864,0.042870875800343315
1114,Lepidoptera_Group_383,Chytonix sensilis,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.061509554215657916,0.03876588931059634,0.007060758402981376,0.014755502862061018,0.08960034128866459,0.02300575183692591,0.0,0.01857153837783813,8.590274581991102e-11,0.4847996157543661,0.01325280613689763,0.042870875800343315
1115,Lepidoptera_Group_384,Phaecasiophora niveiguttana,,33.0,,1,1.0,1,native,0.23680852479351783,0.7631914752064825,0.09546043630897603,0.03876588931059634,0.028450839725605855,0.014755502862061018,0.12795614150157403,0.02300575183692591,0.0,0.01857153837783813,1.0845221659763768e-11,0.4847996157543661,0.040283559871236004,0.042870875800343315
1116,Lepidoptera_Group_385,Episimus argutana,,33.0,,1,1.0,1,native,0.12327801815450447,0.876721981845496,0.09427881020938543,0.03876588931059634,0.014173228762859808,0.014755502862061018,0.11803505834914502,0.02300575183692591,0.0,0.01857153837783813,4.985427212762693e-12,0.4847996157543661,0.021429471208718052,0.042870875800343315
1117,Lepidoptera_Group_386,Syndemis afflictana,,33.0,,1,1.0,1,native,0.2742955599219161,0.7257044400780839,0.08597188840591832,0.03876588931059634,0.035492609867132235,0.014755502862061018,0.1170897527718234,0.02300575183692591,0.012241675535187967,0.01857153837783813,1.7947537965945697e-12,0.4847996157543661,0.054012881947172325,0.042870875800343315
1118,Lepidoptera_Group_387,Pandemis limitata,,33.0,,1,1.0,1,native,0.10156809948226538,0.8984319005177347,0.08496362947174561,0.03876588931059634,0.014173228762859808,0.014755502862061018,0.1170897527718234,0.02300575183692591,0.0,0.01857153837783813,1.825433348673109e-12,0.4847996157543661,0.02156891067948985,0.042870875800343315
1119,Lepidoptera_Group_388,Clepsis virescana,,33.0,,1,1.0,6,native,0.1552536691660342,0.8447463308339657,0.07960536245944637,0.011084073979113814,0.02587074315276327,0.0,0.10850898599548725,0.006199777658988548,0.012734908599553252,0.0,2.116889093419236e-12,0.3550911751710103,0.041841627279981815,0.0
1120,Lepidoptera_Group_389,Clepsis melaleucanus,,33.0,,1,1.0,2,native,0.1450982422949714,0.8549017577050283,0.05969382246089762,0.0,0.014807791616231466,0.0,0.08327389592069209,0.0,0.012824594633437027,0.0,1.3514342690596717e-10,0.9999999999999999,0.029371271582007853,0.042870875800343315
1121,Lepidoptera_Group_39,Prolimacodes badia,,33.0,,1,1.0,1,introduced,0.5983484739195948,0.4016515260804054,0.12996908741638225,0.03876588931059634,0.04624876788587532,0.014755502862061018,0.1645950953797072,0.02300575183692591,0.024539628856028024,0.01857153837783813,0.0,0.4847996157543661,0.0530382834524795,0.042870875800343315
1122,Lepidoptera_Group_390,Clepsis peritana,Native,33.0,50.0,1,1.0,1,native,0.1054653522885013,0.8945346477114987,0.04180114337192714,0.03876588931059634,0.014807791616231466,0.014755502862061018,0.06032760984807738,0.02300575183692591,0.0,0.01857153837783813,4.003681546249425e-10,0.4847996157543661,0.03698534735959315,0.042870875800343315
1123,Lepidoptera_Group_391,Clepsis penetralis,,33.0,,1,1.0,2,native,0.37384780907751786,0.6261521909224818,0.04180114337192714,0.008577742459639383,0.021245770535566526,0.0,0.06032760984807738,0.004847779779589855,0.030922877848023073,0.0,2.9605767755790766e-10,0.31775288373348604,0.053065455249586405,0.0
1124,Lepidoptera_Group_392,Choristoneura fractivittana,,33.0,,1,1.0,13,native,0.16113936689631403,0.8388606331036861,0.06115843786114246,0.0014471854929507932,0.019888376032115605,0.0,0.0777169489756068,0.0008129708062733527,0.009416659085838523,0.0,1.0200951066114435e-10,0.8950171859581616,0.04151853565307559,0.0
1125,Lepidoptera_Group_393,Xenotemna pallorana,,33.0,,1,1.0,1,native,0.37645864289385716,0.6235413571061428,0.06115843786114246,0.03876588931059634,0.041807218325126065,0.014755502862061018,0.0777169489756068,0.02300575183692591,0.0214793370252167,0.01857153837783813,7.853965332106152e-11,0.4847996157543661,0.08727582794597351,0.042870875800343315
1126,Lepidoptera_Group_394,Gretchena concubitana,,33.0,,1,1.0,1,native,0.06564690598739374,0.9343530940126062,0.061035615997434164,0.03876588931059634,0.015561039976716207,0.014755502862061018,0.09089366733154294,0.02300575183692591,0.0,0.01857153837783813,1.2701334560515414e-11,0.4847996157543661,0.02889032953005059,0.042870875800343315
1127,Lepidoptera_Group_395,Gretchena amatana,,33.0,,2,1.0,3,native,0.05479599406314709,0.9452040059368524,0.061035615997434164,0.03488798611763594,0.01584000770575593,0.0,0.09089366733154294,0.01980733460090921,0.0,0.0,8.8970701027765e-12,0.12872633645596393,0.029408255686824886,0.0
1128,Lepidoptera_Group_395,Gretchena deludana,,33.0,,2,1.0,3,native,0.05479599406314709,0.9452040059368524,0.061035615997434164,0.03488798611763594,0.01584000770575593,0.0,0.09089366733154294,0.01980733460090921,0.0,0.0,8.8970701027765e-12,0.12872633645596393,0.029408255686824886,0.0
1129,Lepidoptera_Group_396,Epinotia nanana,,33.0,,1,1.0,1,native,0.23664768226294358,0.7633523177370566,0.10457431224451348,0.03876588931059634,0.02331612989155561,0.014755502862061018,0.1481948576353254,0.02300575183692591,0.012241675535187967,0.01857153837783813,0.0,0.4847996157543661,0.029225262125221592,0.042870875800343315
1130,Lepidoptera_Group_397,,,,,0,,1,native,0.05425440524742987,0.9457455947525701,0.06290541655865872,0.03876588931059634,0.0,0.014755502862061018,0.0979435109309344,0.02300575183692591,0.0,0.01857153837783813,2.6231017027151406e-12,0.4847996157543661,0.0,0.042870875800343315
1131,Lepidoptera_Group_398,Eucopina tocullionana,,33.0,,1,1.0,6,native,0.2602067177620457,0.7397932822379545,0.0888295759626577,0.007394182274505807,0.027332164935325566,0.0,0.1198727809416193,0.0023700288084905785,0.0,0.0,5.108145421076852e-12,0.6815831677409518,0.040812434690480015,0.0
1132,Lepidoptera_Group_399,Hemileuca lucina,Native,33.0,50.0,3,1.0,7,introduced,0.6383679417147484,0.36163205828525186,0.1678509130375596,0.025398138578395384,0.11689738075726284,0.018294064869123886,0.20076009453288704,0.011803366815755641,0.06247085638553729,0.032598225133291914,2.3469857340082833e-13,0.2620867815903411,0.11288230021989104,0.11020698432295892
1133,Lepidoptera_Group_399,Hemileuca maia,Native,33.0,50.0,3,1.0,7,introduced,0.6383679417147484,0.36163205828525186,0.1678509130375596,0.025398138578395384,0.11689738075726284,0.018294064869123886,0.20076009453288704,0.011803366815755641,0.06247085638553729,0.032598225133291914,2.3469857340082833e-13,0.2620867815903411,0.11288230021989104,0.11020698432295892
1134,Lepidoptera_Group_399,Hemileuca nevadensis,Native,33.0,50.0,3,1.0,7,introduced,0.6383679417147484,0.36163205828525186,0.1678509130375596,0.025398138578395384,0.11689738075726284,0.018294064869123886,0.20076009453288704,0.011803366815755641,0.06247085638553729,0.032598225133291914,2.3469857340082833e-13,0.2620867815903411,0.11288230021989104,0.11020698432295892
1135,Lepidoptera_Group_4,Coptodisca VacciniumUSA,,,,1,1.0,2,introduced,0.6265306714868765,0.3734693285131239,0.11898904173924056,0.06962926305943905,0.08503742051289712,0.10541820351433923,0.14759286808283587,0.02323215902357742,0.08762630437610339,0.18583082489027683,9.219205399601166e-08,0.1831071285496244,0.10695394292868915,0.32264938904729373
1136,Lepidoptera_Group_40,Digrammia continuata,Native,33.0,50.0,1,1.0,1,native,0.23248766428283718,0.7675123357171634,0.1255996374617666,0.03876588931059634,0.014098163018976984,0.014755502862061018,0.1928711342750581,0.02300575183692591,0.0,0.01857153837783813,0.0,0.4847996157543661,0.014099775348013979,0.042870875800343315
1137,Lepidoptera_Group_400,Boloria chariclea,Native,33.0,50.0,1,1.0,2,introduced,0.632681456470008,0.367318543529992,0.12419808743088766,0.0,0.03562410801421776,0.0,0.17052153434032294,0.0,0.024539628856028024,0.0,0.0,0.9999999999999999,0.03963542405592763,0.042870875800343315
1138,Lepidoptera_Group_401,Speyeria aphrodite,Native,33.0,50.0,1,1.0,2,native,0.11021903186620523,0.8897809681337948,0.019212812908461614,0.0,0.0,0.0,0.03517414660332579,0.0,0.0,0.0,1.4434729252952905e-08,0.9999999999999999,0.0,0.042870875800343315
1139,Lepidoptera_Group_402,Actias luna,Native,66.0,50.0,1,1.0,1,introduced,0.6020581980916098,0.39794180190839046,0.1475658278775797,0.03876588931059634,0.059567915296112744,0.014755502862061018,0.1732918176768915,0.02300575183692591,0.024539628856028024,0.01857153837783813,1.7333946924374902e-14,0.4847996157543661,0.06536406546445561,0.042870875800343315
1140,Lepidoptera_Group_403,,,,,0,,1,introduced,0.6285193407057814,0.3714806592942188,0.133232925967892,0.03876588931059634,0.05361521955224335,0.014755502862061018,0.15545122243893938,0.02300575183692591,0.049306455198429085,0.01857153837783813,0.0,0.4847996157543661,0.06454772337593505,0.042870875800343315
1141,Lepidoptera_Group_404,,,,,0,,1,introduced,0.6039908071084165,0.3960091928915838,0.1501744912886353,0.03876588931059634,0.06117524500921987,0.014755502862061018,0.16858681957382932,0.02300575183692591,0.024539628856028024,0.01857153837783813,3.850283785856726e-13,0.4847996157543661,0.06873286051333101,0.042870875800343315
1142,Lepidoptera_Group_405,Cabnia myronella,,33.0,,1,1.0,1,introduced,0.6492396679912091,0.35076033200879064,0.1382296313120882,0.03876588931059634,0.10093744532168183,0.014755502862061018,0.1418869222242268,0.02300575183692591,0.07430475870672044,0.01857153837783813,5.997852431354502e-12,0.4847996157543661,0.13121104265239072,0.042870875800343315
1143,Lepidoptera_Group_406,Eacles imperialis,Native,33.0,50.0,1,1.0,4,introduced,0.6613206832966236,0.3386793167033766,0.12108327345610974,0.0,0.05697940710090599,0.0,0.14478745742361557,0.0,0.03689436817446285,0.0,7.363092498849516e-13,0.9999999999999999,0.07282689270273371,0.042870875800343315
1144,Lepidoptera_Group_407,Junonia coenia,Native,33.0,50.0,1,1.0,1,introduced,0.5905565214676614,0.40944347853233864,0.11679543645680222,0.03876588931059634,0.08596206011556161,0.014755502862061018,0.11975413003828703,0.02300575183692591,0.07430475870672044,0.01857153837783813,5.491639822058597e-11,0.4847996157543661,0.12846163791431026,0.042870875800343315
1145,Lepidoptera_Group_408,Autographa precationis,Native,33.0,50.0,1,1.0,3,native,0.06709073660826759,0.9329092633917323,0.08466897862236006,0.022906604049518293,0.016522910768663475,0.021325406949235962,0.1273022034431523,0.009823886595839703,0.0040867997110253405,0.0379876446339672,2.5924221506366003e-12,0.2123332596748305,0.023493189282989022,0.15435432220771447
1146,Lepidoptera_Group_409,Megalographa biloba,Native,33.0,50.0,1,1.0,1,native,0.17551917328070757,0.8244808267192926,0.06257234698737928,0.03876588931059634,0.021295352967814426,0.014755502862061018,0.09086953783495291,0.02300575183692591,0.0,0.01857153837783813,3.988341770210155e-12,0.4847996157543661,0.039544558421930186,0.042870875800343315
1147,Lepidoptera_Group_41,Thyraylia nana,,33.0,,1,1.0,1,native,0.23522900992396134,0.7647709900760387,0.08050514395028274,0.03876588931059634,0.03664723813190581,0.014755502862061018,0.09678299070897081,0.02300575183692591,0.0,0.01857153837783813,2.5924221506366003e-12,0.4847996157543661,0.06483219933345037,0.042870875800343315
1148,Lepidoptera_Group_410,Anagrapha falcifera,Native,33.0,50.0,1,1.0,1,native,0.09100401631022698,0.9089959836897729,0.06257234698737928,0.03876588931059634,0.016522910768663475,0.014755502862061018,0.09086953783495291,0.02300575183692591,0.0,0.01857153837783813,9.372603159993861e-13,0.4847996157543661,0.03068233765062981,0.042870875800343315
1149,Lepidoptera_Group_411,Heterocampa varia,Native,33.0,50.0,1,1.0,2,native,0.3654349182242674,0.6345650817757323,0.09682988130922206,0.0,0.035575625836371916,0.0,0.13275368522946496,0.0,0.0,0.0,9.986194201564656e-13,0.9999999999999999,0.04887000904778381,0.042870875800343315
1150,Lepidoptera_Group_412,Allotria elonympha,Native,66.0,50.0,1,1.0,2,native,0.11021903186620523,0.8897809681337948,0.06528068802278995,0.0,0.0070654433572095235,0.0,0.10444076784475581,0.0,0.0,0.0,1.1198036508666973e-13,0.9999999999999999,0.01177769553826742,0.042870875800343315
1151,Lepidoptera_Group_413,Argyrostrotis anilis,Native,66.0,100.0,1,1.0,3,native,0.11021903186620523,0.8897809681337948,0.06528068802278995,0.0,0.0070654433572095235,0.0,0.10444076784475581,0.0,0.0,0.0,4.663291915938027e-12,0.9999999999999999,0.01177769553826742,0.042870875800343315
1152,Lepidoptera_Group_414,Thorybes pylades,Native,33.0,50.0,1,1.0,1,native,0.10620414705581847,0.8937958529441815,0.037857232631138174,0.03876588931059634,0.0176344161592916,0.014755502862061018,0.05782312949221834,0.02300575183692591,0.012241675535187967,0.01857153837783813,6.19726951986501e-10,0.4847996157543661,0.04532791721932468,0.042870875800343315
1153,Lepidoptera_Group_415,Achalarus lyciades,Native,66.0,50.0,1,1.0,1,native,0.10620414705581847,0.8937958529441815,0.037857232631138174,0.03876588931059634,0.0176344161592916,0.014755502862061018,0.05782312949221834,0.02300575183692591,0.012241675535187967,0.01857153837783813,2.5924221506366005e-10,0.4847996157543661,0.04532791721932468,0.042870875800343315
1154,Lepidoptera_Group_416,Baileya ophthalmica,Native,33.0,50.0,1,1.0,1,native,0.05425440524742987,0.9457455947525701,0.05579539533732289,0.03876588931059634,0.007046739032374418,0.014755502862061018,0.08957196490084574,0.02300575183692591,0.009687241823317873,0.01857153837783813,3.1753336401288535e-11,0.4847996157543661,0.013229679421666182,0.042870875800343315
