Number,Order_Group,Species Name,Final Status,Status Confidence,Count,predict,predict probability,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
1129,Lepidoptera_Group_396,Epinotia nanana,,33.0,1.0,native,0.3241472882803678,0.6758527117196323,0.1045743122445135,0.028340365028422902,0.02331612989155561,0.007561946084215351,0.1481948576353254,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.029225262125221595,0.04521040754143754
1130,Lepidoptera_Group_397,,,,1.0,native,0.2833009297419737,0.716699070258027,0.06290541655865872,0.028340365028422902,0.0,0.007561946084215351,0.0979435109309344,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,0.04521040754143754
1131,Lepidoptera_Group_398,Eucopina tocullionana,,33.0,6.0,native,0.32281825309551226,0.677181746904488,0.0888295759626577,0.007394182274505807,0.027332164935325566,0.0,0.1198727809416193,0.0023700288084905785,0.0,0.0,0.0,0.6815831677409518,0.04081243469048002,0.0
1132,Lepidoptera_Group_399,Hemileuca lucina,native,33.0,7.0,native,0.4778397661645665,0.5221602338354333,0.1678509130375596,0.025398138578395384,0.11689738075726284,0.018294064869123883,0.20076009453288704,0.011803366815755641,0.06247085638553729,0.032598225133291914,0.0,0.2620867815903411,0.11288230021989107,0.11020698432295892
1133,,Hemileuca maia,native,33.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
1134,,Hemileuca nevadensis,native,33.0,,native,0.4891410051817906,0.5108589948182096,0.14710288175567554,0.028340365028422902,0.06336393360810602,0.007561946084215351,0.15949206202356273,0.014237480097405995,0.05725670609072938,0.01128077503953735,0.0011215892932626135,0.5113155357508368,0.06900183799759897,0.04521040754143754
1135,Lepidoptera_Group_4,Coptodisca VacciniumUSA,,,2.0,native,0.3650157975133248,0.6349842024866752,0.11898904173924058,0.06962926305943905,0.08503742051289712,0.1054182035143392,0.14759286808283587,0.02323215902357742,0.08762630437610339,0.18583082489027683,9.219205399601166e-08,0.1831071285496244,0.10695394292868918,0.32264938904729373
1136,Lepidoptera_Group_40,Digrammia continuata,native,33.0,1.0,native,0.36810455885293913,0.6318954411470614,0.12559963746176664,0.028340365028422902,0.014098163018976984,0.007561946084215351,0.1928711342750581,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.01409977534801398,0.04521040754143754
1137,Lepidoptera_Group_400,Boloria chariclea,native,33.0,2.0,introduced,0.5246471960604661,0.4753528039395339,0.12419808743088767,0.0,0.035624108014217754,0.0,0.17052153434032294,0.0,0.024539628856028024,0.0,0.0,0.9999999999999999,0.03963542405592764,0.04521040754143754
1138,Lepidoptera_Group_401,Speyeria aphrodite,native,33.0,2.0,native,0.283667360947048,0.7163326390529522,0.01921281290846162,0.0,0.0,0.0,0.03517414660332579,0.0,0.0,0.0,1.4434729252952905e-08,0.9999999999999999,0.0,0.04521040754143754
1139,Lepidoptera_Group_402,Actias luna,native,66.0,1.0,native,0.4915712942406306,0.5084287057593694,0.1475658278775797,0.028340365028422902,0.059567915296112744,0.007561946084215351,0.1732918176768915,0.014237480097405995,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.06536406546445561,0.04521040754143754
1140,Lepidoptera_Group_403,,,,1.0,native,0.4853481388074999,0.5146518611925003,0.133232925967892,0.028340365028422902,0.05361521955224335,0.007561946084215351,0.15545122243893938,0.014237480097405995,0.049306455198429085,0.01128077503953735,0.0,0.5113155357508368,0.06454772337593506,0.04521040754143754
1141,Lepidoptera_Group_404,,,,1.0,native,0.48298303962299477,0.5170169603770054,0.1501744912886353,0.028340365028422902,0.06117524500921987,0.007561946084215351,0.16858681957382932,0.014237480097405995,0.024539628856028024,0.01128077503953735,0.0,0.5113155357508368,0.06873286051333102,0.04521040754143754
1142,Lepidoptera_Group_405,Cabnia myronella,,33.0,1.0,introduced,0.5940536438417601,0.4059463561582402,0.13822963131208824,0.028340365028422902,0.10093744532168183,0.007561946084215351,0.1418869222242268,0.014237480097405995,0.07430475870672044,0.01128077503953735,0.0,0.5113155357508368,0.13121104265239075,0.04521040754143754
1143,Lepidoptera_Group_406,Eacles imperialis,native,33.0,4.0,introduced,0.5029466479655671,0.4970533520344327,0.12108327345610975,0.0,0.05697940710090599,0.0,0.14478745742361557,0.0,0.03689436817446285,0.0,0.0,0.9999999999999999,0.07282689270273372,0.04521040754143754
1144,Lepidoptera_Group_407,Junonia coenia,native,33.0,1.0,native,0.49299710206562725,0.5070028979343728,0.11679543645680224,0.028340365028422902,0.08596206011556161,0.007561946084215351,0.11975413003828703,0.014237480097405995,0.07430475870672044,0.01128077503953735,0.0,0.5113155357508368,0.12846163791431028,0.04521040754143754
1145,Lepidoptera_Group_408,Autographa precationis,native,33.0,3.0,native,0.19495963318731455,0.8050403668126859,0.08466897862236006,0.022906604049518293,0.016522910768663475,0.021325406949235955,0.1273022034431523,0.009823886595839703,0.0040867997110253405,0.0379876446339672,0.0,0.2123332596748305,0.023493189282989026,0.15435432220771447
1146,Lepidoptera_Group_409,Megalographa biloba,native,33.0,1.0,native,0.28481394518558156,0.715186054814419,0.06257234698737929,0.028340365028422902,0.021295352967814426,0.007561946084215351,0.09086953783495291,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.03954455842193019,0.04521040754143754
1147,Lepidoptera_Group_41,Thyraylia nana,,33.0,1.0,native,0.30674049906944667,0.693259500930554,0.08050514395028274,0.028340365028422902,0.03664723813190581,0.007561946084215351,0.09678299070897081,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.06483219933345039,0.04521040754143754
1148,Lepidoptera_Group_410,Anagrapha falcifera,native,33.0,1.0,native,0.2664663579587068,0.7335336420412937,0.06257234698737929,0.028340365028422902,0.016522910768663475,0.007561946084215351,0.09086953783495291,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.030682337650629818,0.04521040754143754
1149,Lepidoptera_Group_411,Heterocampa varia,native,33.0,2.0,native,0.3749046755129682,0.625095324487032,0.09682988130922207,0.0,0.035575625836371916,0.0,0.13275368522946496,0.0,0.0,0.0,0.0,0.9999999999999999,0.048870009047783824,0.04521040754143754
1150,Lepidoptera_Group_412,Allotria elonympha,native,66.0,2.0,native,0.30595404817682026,0.6940459518231801,0.06528068802278997,0.0,0.0070654433572095235,0.0,0.10444076784475581,0.0,0.0,0.0,0.0,0.9999999999999999,0.011777695538267421,0.04521040754143754
1151,Lepidoptera_Group_413,Argyrostrotis anilis,native,66.0,3.0,native,0.30595404817682026,0.6940459518231801,0.06528068802278997,0.0,0.0070654433572095235,0.0,0.10444076784475581,0.0,0.0,0.0,0.0,0.9999999999999999,0.011777695538267421,0.04521040754143754
1152,Lepidoptera_Group_414,Thorybes pylades,native,33.0,1.0,native,0.2461539558096275,0.7538460441903726,0.03785723263113818,0.028340365028422902,0.0176344161592916,0.007561946084215351,0.05782312949221834,0.014237480097405995,0.012241675535187967,0.01128077503953735,6.19726951986501e-10,0.5113155357508368,0.045327917219324686,0.04521040754143754
1153,Lepidoptera_Group_415,Achalarus lyciades,native,66.0,1.0,native,0.2461539558096275,0.7538460441903726,0.03785723263113818,0.028340365028422902,0.0176344161592916,0.007561946084215351,0.05782312949221834,0.014237480097405995,0.012241675535187967,0.01128077503953735,2.5924221506366005e-10,0.5113155357508368,0.045327917219324686,0.04521040754143754
1154,Lepidoptera_Group_416,Baileya ophthalmica,native,33.0,1.0,native,0.2576251899388833,0.7423748100611173,0.055795395337322896,0.028340365028422902,0.007046739032374418,0.007561946084215351,0.08957196490084574,0.014237480097405995,0.009687241823317873,0.01128077503953735,0.0,0.5113155357508368,0.013229679421666184,0.04521040754143754
1155,Lepidoptera_Group_417,Baileya doubledayi,native,33.0,1.0,native,0.26263062757364936,0.7373693724263513,0.055795395337322896,0.028340365028422902,0.007046739032374418,0.007561946084215351,0.08957196490084574,0.014237480097405995,0.012241675535187967,0.01128077503953735,0.0,0.5113155357508368,0.013229679421666184,0.04521040754143754
1156,Lepidoptera_Group_418,Schizura apicalis,native,33.0,1.0,native,0.2806491659307613,0.7193508340692394,0.05241104219171582,0.028340365028422902,0.0,0.007561946084215351,0.08818305676830321,0.014237480097405995,0.0,0.01128077503953735,0.0,0.5113155357508368,0.0,0.04521040754143754
