Number,Order_Group,Species_Name,Final_Status,Status_Confidence,Database_Confidence,Group_Count,Species_Count,Sequence_Count,predict,predict prob,1,ML_Distance,ML_Similarity,dN_Distance,dN_Similarity,dS_Distance,dS_Similarity,AA_Distance,AA_Similarity,Ztest_Distance,Ztest_Similarity,dN/dS_Distance,dN/dS_Similarity
791,Hymenoptera_Group_99,,,,,0,,1,native,0.03252629427444755,0.9674737057255531,0.05474209993120939,0.05037945131056341,0.0,0.041723175312406005,0.08991219454635191,0.06532519391654028,0.0,0.03820208068461324,5.921153551158153e-08,0.5321156457992706,0.0,0.04745380300671628
792,Lepidoptera_Group_1,Feniseca tarquinius,native,33.0,50.0,1,1.0,105,introduced,0.6426657422377995,0.3573342577622008,0.24365502198425515,0.032311208323823344,0.15322054072964428,0.027028556739687716,0.2853385680545123,0.047694833611724385,0.15117125332848733,0.026597689671861192,0.0,0.49755469065585567,0.10804397324459791,0.03308602325091876
793,Lepidoptera_Group_10,Antispila viticordifoliella,,33.0,,1,2.0,1,native,0.3687977579028803,0.6312022420971191,0.028113257462081057,0.05037945131056341,0.028309013383971918,0.041723175312406005,0.03829438875149672,0.06532519391654028,0.03689436817446285,0.03820208068461324,7.562509587360024e-09,0.5321156457992706,0.09414083024124768,0.04745380300671628
794,Lepidoptera_Group_100,Lobophora nivigerata,native,33.0,50.0,1,1.0,1,native,0.10476247836797942,0.895237521632021,0.10527330762176469,0.05037945131056341,0.015361184088392708,0.041723175312406005,0.161715137429005,0.06532519391654028,0.0,0.03820208068461324,4.709311244055836e-13,0.5321156457992706,0.01788342958821375,0.04745380300671628
795,Lepidoptera_Group_101,Erynnis baptisiae,native,33.0,50.0,1,1.0,2,introduced,0.6097713345849844,0.3902286654150159,0.13100299460343948,0.018544949107978367,0.0569603833473735,0.0,0.14132601645691564,0.029068823682914895,0.0617763981398694,0.0,3.8963031139745355e-12,0.317756283733617,0.07428919486014755,0.0
796,Lepidoptera_Group_102,Oneida lunulalis,,33.0,,1,1.0,1,introduced,0.5596397843097181,0.4403602156902824,0.11860632115679846,0.05037945131056341,0.06701841220196755,0.041723175312406005,0.12142267578447452,0.06532519391654028,0.0617763981398694,0.03820208068461324,1.7794140205553e-11,0.5321156457992706,0.09903530521111834,0.04745380300671628
797,Lepidoptera_Group_103,Dryocampa rubicunda,native,33.0,50.0,1,1.0,2,native,0.4996596529651537,0.5003403470348463,0.06194800698498153,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.07430475870672044,0.0,1.672035588280411e-11,1.0,0.08987308840562779,0.04745380300671628
798,Lepidoptera_Group_104,Anisota senatoria,native,66.0,50.0,1,1.0,3,native,0.46131564436194944,0.5386843556380507,0.06194800698498153,0.0,0.04299268920523495,0.0,0.07757260042877628,0.0,0.024539628856028024,0.0,7.915324436263231e-11,1.0,0.08987308840562779,0.04745380300671628
799,Lepidoptera_Group_105,,,,,0,,4,introduced,0.6198104297043094,0.38018957029569084,0.13486967441260003,0.027849988358479644,0.055902187057129314,0.0,0.17752705803173877,0.04306499842274351,0.049306455198429085,0.0,0.0,0.3388207745445999,0.06007875210508808,0.0
800,Lepidoptera_Group_106,Nascia acutellus,,33.0,,1,1.0,1,introduced,0.5505437096591804,0.44945629034081974,0.12685743923014034,0.05037945131056341,0.0643608364239731,0.041723175312406005,0.13934409506108222,0.06532519391654028,0.024539628856028024,0.03820208068461324,5.6143580303727567e-14,0.5321156457992706,0.08493408918568104,0.04745380300671628
801,Lepidoptera_Group_107,,,,,0,,1,introduced,0.6037348571391307,0.3962651428608697,0.1258242653613316,0.05037945131056341,0.10387494711480813,0.041723175312406005,0.13738430242268007,0.06532519391654028,0.08689209860691886,0.03820208068461324,6.979598097867771e-11,0.5321156457992706,0.1387016136003101,0.04745380300671628
802,Lepidoptera_Group_108,Prochoreutis inflatella,,33.0,,1,1.0,1,introduced,0.6122054045981831,0.38779459540181715,0.1297020343732734,0.05037945131056341,0.07173559323647284,0.041723175312406005,0.15138204759380772,0.06532519391654028,0.05501394279464732,0.03820208068461324,1.1612210461727258e-12,0.5321156457992706,0.08832000861672244,0.04745380300671628
803,Lepidoptera_Group_109,Macrorrhinia endonephele,,33.0,,1,1.0,1,introduced,0.5020354897121674,0.49796451028783256,0.09700036885907899,0.05037945131056341,0.07622981304021129,0.041723175312406005,0.11515204729544387,0.06532519391654028,0.029393694860508798,0.03820208068461324,3.359410952600092e-10,0.5321156457992706,0.11757523494439784,0.04745380300671628
804,Lepidoptera_Group_11,Antispila viticordifoliella,,33.0,,1,2.0,1,native,0.3687977579028803,0.6312022420971191,0.028113257462081057,0.05037945131056341,0.028309013383971918,0.041723175312406005,0.03829438875149672,0.06532519391654028,0.03689436817446285,0.03820208068461324,4.463874827427519e-07,0.5321156457992706,0.09414083024124768,0.04745380300671628
805,Lepidoptera_Group_110,,,,,0,,3,native,0.13611281744485845,0.8638871825551417,0.0772582969191637,0.03713150069167703,0.019811145271506136,0.0,0.11474055639574351,0.05864955219048362,0.014656484702807154,0.0,5.767755790765455e-11,0.3885496764591627,0.030644258900279494,0.0
806,Lepidoptera_Group_111,Acrobasis sylviella,,66.0,,1,1.0,2,native,0.4724553883042116,0.5275446116957884,0.10157291219689073,0.019459342832947844,0.055436176079738525,0.0,0.10154719987632521,0.030806307274935864,0.03787706283561883,0.0,2.2702868538119344e-10,0.3176627737300168,0.09447004186236196,0.0
807,Lepidoptera_Group_112,,,,,0,,1,native,0.39152907345968874,0.6084709265403108,0.09430705190485587,0.05037945131056341,0.0496737888553489,0.041723175312406005,0.11738161527608687,0.06532519391654028,0.012241675535187967,0.03820208068461324,3.8502837858567266e-10,0.5321156457992706,0.07544232753801189,0.04745380300671628
808,Lepidoptera_Group_113,,,,,0,,1,native,0.16963680799688868,0.8303631920031119,0.09430705190485587,0.05037945131056341,0.021331022505687827,0.041723175312406005,0.10154719987632521,0.06532519391654028,0.012245179522792731,0.03820208068461324,2.945236999539806e-10,0.5321156457992706,0.03635067805937437,0.04745380300671628
809,Lepidoptera_Group_114,Costaconvexa centrostrigaria,native,33.0,50.0,1,1.0,3,native,0.38035405933589056,0.6196459406641094,0.11269987192507362,0.012363251586381302,0.04107661391007737,0.0,0.16017768793243445,0.01985292876116263,0.024539628856028024,0.0,6.059211535511581e-13,0.5451453624880965,0.04821155090638356,0.0
810,Lepidoptera_Group_115,Aethalura intertexta,native,66.0,50.0,1,1.0,2,native,0.1405632484373415,0.8594367515626584,0.10640329738517852,0.15830330184504113,0.01363960537785825,0.2909101414276719,0.161263311461483,0.1791957680390391,0.0061208243935954925,0.2873156345191644,3.1753336401288535e-11,0.03645355290346179,0.01591704509820883,0.0947816282164373
811,Lepidoptera_Group_116,Operophtera brumata,introduced,66.0,100.0,1,1.0,29,native,0.21760279173170785,0.7823972082682925,0.08583735133604592,0.0,0.015361184088392708,0.0,0.1360570511644616,0.0,0.0,0.0,5.430280717901518e-15,1.0,0.020677155555626617,0.04745380300671628
812,Lepidoptera_Group_117,Pleuroprucha insulsaria,native,33.0,50.0,1,1.0,1,native,0.20126202408811286,0.7987379759118874,0.10680467286842853,0.05037945131056341,0.02466376407369789,0.041723175312406005,0.12979809434711365,0.06532519391654028,0.012241675535187967,0.03820208068461324,3.0065961036968854e-11,0.5321156457992706,0.03451428885078072,0.04745380300671628
813,Lepidoptera_Group_118,Heliomata cycladata,native,33.0,50.0,1,1.0,9,native,0.2552457790777535,0.7447542209222465,0.10564649506697711,0.007478403652754751,0.021957138244617824,0.0,0.16270779937913776,0.012071930757591444,0.012734908599553252,0.0,2.868538119343458e-12,0.7491340903416625,0.025429487934664863,0.0
814,Lepidoptera_Group_119,Euclea delphinii,,33.0,,1,1.0,3,introduced,0.5686703259881701,0.43132967401182987,0.0994153825951135,0.0,0.05349110375727491,0.0,0.12259232203910808,0.0,0.0325800232531037,0.0,2.2702868538119344e-11,1.0,0.07843237730745467,0.04745380300671628
815,Lepidoptera_Group_12,Antispila isabella,native,33.0,,1,1.0,5,introduced,0.5765334602732444,0.4234665397267557,0.14814758176413514,0.007416286852799969,0.05180274563126733,0.0,0.22392515997666979,0.011380680568977298,0.03689436817446285,0.0,0.0,0.7271157994939583,0.045427129886295436,0.0
816,Lepidoptera_Group_120,Parapediasia teterrellus,,33.0,,1,1.0,1,native,0.28230494267411305,0.7176950573258869,0.1261828937564408,0.05037945131056341,0.03202865408865654,0.041723175312406005,0.15663767323868993,0.06532519391654028,0.00918124996439173,0.03820208068461324,0.0,0.5321156457992706,0.038311986570495386,0.04745380300671628
817,Lepidoptera_Group_121,Cyclophora pendulinaria,native,33.0,50.0,1,1.0,1,native,0.2007141034820337,0.7992858965179668,0.10680467286842853,0.05037945131056341,0.02466376407369789,0.041723175312406005,0.15903221276979962,0.06532519391654028,0.012241675535187967,0.03820208068461324,2.2242675256941244e-13,0.5321156457992706,0.02912493004373783,0.04745380300671628
818,Lepidoptera_Group_122,Abrostola urentis,native,66.0,50.0,1,1.0,1,native,0.18544072755161756,0.8145592724483828,0.10225801029904345,0.05037945131056341,0.028375028648095824,0.041723175312406005,0.13629870385087672,0.06532519391654028,0.0,0.03820208068461324,7.700567571713452e-13,0.5321156457992706,0.0381385259345844,0.04745380300671628
819,Lepidoptera_Group_123,,,,,0,,2,introduced,0.5740112209098598,0.42598877909014043,0.12470202015405375,0.05573670166104341,0.05219589137357941,0.0,0.1592523398322097,0.08702207810667041,0.02661513968191871,0.0,1.421997238840313e-12,0.08285666468998161,0.061564665268823024,0.0
820,Lepidoptera_Group_124,Chlorochlamys chloroleucaria,native,33.0,50.0,1,1.0,4,native,0.13272068241422935,0.8672793175857706,0.10538219643875264,0.04450546778469256,0.02121833515966987,0.09087854011362323,0.15032147697942244,0.059971794312174566,0.0035664174297223798,0.09066388147570922,3.4974689369535202e-12,0.42191382774368247,0.026278970031400055,0.08847230690739769
821,Lepidoptera_Group_125,Pero honestaria,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.04360900536987491,0.05037945131056341,0.0,0.041723175312406005,0.0751659316764881,0.06532519391654028,0.0,0.03820208068461324,4.8166896763307256e-12,0.5321156457992706,0.0,0.04745380300671628
822,Lepidoptera_Group_126,Pero ancetaria,native,33.0,50.0,1,1.0,2,native,0.02603905616372478,0.9739609438362755,0.04360900536987491,0.05573670166104341,0.0,0.0,0.0751659316764881,0.08816725297487725,0.0,0.0,1.8714526767909187e-11,0.08281799468849281,0.0,0.0
823,Lepidoptera_Group_127,Blastobasis glandulella,,33.0,,1,1.0,1,introduced,0.5903430769963669,0.409656923003633,0.13028373460239603,0.05037945131056341,0.06309998037128402,0.041723175312406005,0.15873966810083337,0.06532519391654028,0.028676795045372228,0.03820208068461324,3.0372756557754255e-13,0.5321156457992706,0.07463007966940056,0.04745380300671628
824,Lepidoptera_Group_128,Alsophila pometaria,native,33.0,50.0,1,1.0,1,native,0.2899974385515216,0.7100025614484781,0.10976329005628861,0.05037945131056341,0.021189409116518808,0.041723175312406005,0.15301185553586785,0.06532519391654028,0.03385868450087583,0.03820208068461324,3.0219358797361553e-13,0.5321156457992706,0.025853497119105163,0.04745380300671628
825,Lepidoptera_Group_129,Eusarca confusaria,native,33.0,50.0,1,1.0,2,native,0.39360277456823484,0.6063972254317653,0.10448350598238344,0.0,0.028280797182370573,0.0,0.12510807891026718,0.0,0.024539628856028024,0.0,5.997852431354501e-13,1.0,0.04078674693820497,0.04745380300671628
826,Lepidoptera_Group_13,Antispila Vitis2USA,,,,1,1.0,2,introduced,0.5787149273074339,0.4212850726925659,0.14814758176413514,0.019872354997081374,0.05180274563126733,0.0,0.19678727961156242,0.031092232474116417,0.03826086984432693,0.0,2.5310630464795216e-11,0.31764738372942436,0.05090683480128778,0.0
827,Lepidoptera_Group_130,,,,,0,,1,introduced,0.6340828897563116,0.36591711024368856,0.15463997016217476,0.05037945131056341,0.0838052420588167,0.041723175312406005,0.15874002582134825,0.06532519391654028,0.10595274800495386,0.03820208068461324,7.209694738456819e-13,0.5321156457992706,0.09911857161650223,0.04745380300671628
828,Lepidoptera_Group_131,Glena cognataria,native,33.0,50.0,1,1.0,1,native,0.3550172863837282,0.6449827136162717,0.1077576288751823,0.05037945131056341,0.03533946155278027,0.041723175312406005,0.15112193902454998,0.06532519391654028,0.024539628856028024,0.03820208068461324,0.0,0.5321156457992706,0.04357263991103356,0.04745380300671628
829,Lepidoptera_Group_132,,,,,0,,1,native,0.32539983443968723,0.6746001655603131,0.11979585278482348,0.05037945131056341,0.03972514658356661,0.041723175312406005,0.1604804941887283,0.06532519391654028,0.012241675535187967,0.03820208068461324,0.0,0.5321156457992706,0.04655050387066628,0.04745380300671628
830,Lepidoptera_Group_133,Mocis latipes,native,33.0,50.0,1,1.0,1,native,0.16987812552304818,0.8301218744769521,0.09891720910306935,0.05037945131056341,0.021217554333965178,0.041723175312406005,0.13218364926994297,0.06532519391654028,0.0,0.03820208068461324,1.856112900751649e-12,0.5321156457992706,0.02925001857895134,0.04745380300671628
831,Lepidoptera_Group_134,Scopula inductata,native,33.0,50.0,1,1.0,2,native,0.3052173757503213,0.6947826242496787,0.09889969889416146,0.0,0.02124580602764401,0.0,0.140835814565322,0.0,0.012241675535187967,0.0,7.194354962417547e-13,1.0,0.02778968848884073,0.04745380300671628
832,Lepidoptera_Group_135,Packardia geminata,,33.0,,1,1.0,1,native,0.11978134410396085,0.8802186558960396,0.005023319430871345,0.05037945131056341,0.008134109810312078,0.041723175312406005,0.01630945576488218,0.06532519391654028,0.01410534222497382,0.03820208068461324,5.522319374137138e-07,0.5321156457992706,0.04041438847129639,0.04745380300671628
833,Lepidoptera_Group_136,Packardia elegans,,33.0,,1,1.0,2,native,0.11622930212132669,0.8837706978786734,0.005023319430871345,0.07251957073704811,0.008134109810312078,0.0,0.01630945576488218,0.11653915352740392,0.01410534222497382,0.0,1.9174720049087282e-06,0.08186418465177112,0.04041438847129639,0.0
834,Lepidoptera_Group_137,,,,,0,,1,native,0.49404908212826115,0.505950917871739,0.09815348497603509,0.05037945131056341,0.10005656745055753,0.041723175312406005,0.10562349585542724,0.06532519391654028,0.08689209860691886,0.03820208068461324,7.992023316459579e-11,0.5321156457992706,0.1653144445204791,0.04745380300671628
835,Lepidoptera_Group_138,,,,,0,,2,introduced,0.5000090357046194,0.49999096429538076,0.09815348497603509,0.01854050194678068,0.10005656745055753,0.0,0.10562349585542724,0.029452171606578,0.09953892605240731,0.0,5.997852431354503e-10,0.31773565373282275,0.1653144445204791,0.0
836,Lepidoptera_Group_139,,,,,0,,1,introduced,0.6285597381937553,0.3714402618062448,0.1328983361026829,0.05037945131056341,0.08596206011556161,0.041723175312406005,0.15008048981954658,0.06532519391654028,0.05349778608166373,0.03820208068461324,4.770670348212916e-12,0.5321156457992706,0.10660818334653899,0.04745380300671628
837,Lepidoptera_Group_14,Antispila freemani,native,33.0,,1,1.0,1,introduced,0.614432182418547,0.38556781758145325,0.20191190018300947,0.05037945131056341,0.07177800626906858,0.041723175312406005,0.20501873230513115,0.06532519391654028,0.03689436817446285,0.03820208068461324,3.0372756557754255e-13,0.5321156457992706,0.0680469082385282,0.04745380300671628
838,Lepidoptera_Group_140,,,,,0,,1,native,0.18381195782291979,0.8161880421770809,0.09963825768520655,0.05037945131056341,0.021302451383311622,0.041723175312406005,0.1286982493478287,0.06532519391654028,0.012241675535187967,0.03820208068461324,1.7180549163982203e-11,0.5321156457992706,0.030019478591626503,0.04745380300671628
839,Lepidoptera_Group_141,Microcrambus elegans,,33.0,,1,1.0,2,native,0.3105560734291712,0.6894439265708284,0.11331199591860104,0.018601614549045662,0.02487827819002309,0.0,0.14875756864337433,0.029713394941183205,0.024653227599214542,0.0,6.596103696886025e-12,0.31772159373228137,0.03108414666077795,0.0
840,Lepidoptera_Group_142,Apoda biguttata,,33.0,,1,1.0,1,native,0.17424466012866,0.8257553398713405,0.07995540566530557,0.05037945131056341,0.027764600407414623,0.041723175312406005,0.11659992523890811,0.06532519391654028,0.015969008914759674,0.03820208068461324,4.095720202485043e-12,0.5321156457992706,0.04239529043382054,0.04745380300671628
841,Lepidoptera_Group_143,Amblyscirtes vialis,native,66.0,50.0,1,1.0,2,native,0.32146690364724795,0.6785330963527525,0.09622959772253535,0.0,0.02832782418503948,0.0,0.12734039634742564,0.0,0.012241675535187967,0.0,2.60776192667587e-12,1.0,0.04026817765572159,0.04745380300671628
842,Lepidoptera_Group_144,Thymelicus lineola,introduced,33.0,50.0,1,1.0,2,native,0.2756515048893009,0.7243484951106991,0.07695815512582033,0.0,0.02832782418503948,0.0,0.11139143135163002,0.0,0.012241675535187967,0.0,2.454364166283172e-10,1.0,0.044869411090280545,0.04745380300671628
843,Lepidoptera_Group_145,Polites origenes,native,33.0,50.0,1,1.0,1,native,0.11978134410396085,0.8802186558960396,0.04853447152910681,0.05037945131056341,0.019069076915429473,0.041723175312406005,0.07581220786062631,0.06532519391654028,0.01843763505230852,0.03820208068461324,1.05230863629391e-08,0.5321156457992706,0.04053726581385502,0.04745380300671628
844,Lepidoptera_Group_146,Hesperia sassacus,native,33.0,50.0,1,1.0,1,native,0.03252629427444755,0.9674737057255531,0.02432094685479893,0.05037945131056341,0.00202425514733481,0.041723175312406005,0.04863581846613944,0.06532519391654028,0.0035311100737049086,0.03820208068461324,5.767755790765455e-09,0.5321156457992706,0.005825442589894893,0.04745380300671628
